0,1,2,3,4,5,6,7,8,9,10,11,12,13,Class
0.6270650137323268,-0.31799743585834606,-0.13222735820138729,-0.04751383589171577,-0.27508426898150257,0.45761371639240056,-0.009139598840383636,-0.04465013038149704,0.008818117814398993,0.0016467329813351934,-0.000999232757939684,0.0008978499386966971,-0.0009582757440800217,-3.9405738132743125e-17,1
0.6158617089915974,-0.12462227849020172,-0.18092087432608375,0.055934049909486215,-0.3800274252486119,0.4277693863785118,-0.009100831567767484,-0.04572513166921203,0.009664692117776937,0.0025717327203403067,0.00022509507174503526,0.0007239748667898274,-0.001004651522190903,-3.978520889311305e-17,1
0.6158617089915974,-0.12462227849020172,-0.18092087432608375,0.055934049909486215,-0.3800274252486119,0.4277693863785118,-0.009100831567767484,-0.04572513166921203,0.009664692117776937,0.0025717327203403067,0.00022509507174503526,0.0007239748667898274,-0.001004651522190903,-3.978520889311305e-17,1
-0.29399831248661423,-0.5140842380625639,0.18168591235576617,-0.3227776442611955,-0.1488183727598942,-0.2815985349082063,-0.0005894704817449316,-0.1001303411008243,0.0055530308386821416,0.004328064961120518,-0.009185854313731652,-0.0002620838687988197,0.000273197329229912,-6.716131374837204e-17,2
-0.29399831248661423,-0.5140842380625639,0.18168591235576617,-0.3227776442611955,-0.1488183727598942,-0.2815985349082063,-0.0005894704817449316,-0.1001303411008243,0.0055530308386821416,0.004328064961120518,-0.009185854313731652,-0.0002620838687988197,0.000273197329229912,-6.716131374837204e-17,2
-0.29399831248661423,-0.5140842380625639,0.18168591235576617,-0.3227776442611955,-0.1488183727598942,-0.2815985349082063,-0.0005894704817449316,-0.1001303411008243,0.0055530308386821416,0.004328064961120518,-0.009185854313731652,-0.0002620838687988197,0.000273197329229912,-6.716131374837204e-17,2
-0.29399831248661423,-0.5140842380625639,0.18168591235576617,-0.3227776442611955,-0.1488183727598942,-0.2815985349082063,-0.0005894704817449316,-0.1001303411008243,0.0055530308386821416,0.004328064961120518,-0.009185854313731652,-0.0002620838687988197,0.000273197329229912,-6.716131374837204e-17,2
0.6353699734212601,-0.11795445740963773,-0.10311982052832451,0.03343641207028999,-0.3611753552041599,0.19373915005764766,-0.0021236975751566084,-0.081826549603258,0.011659810297048523,0.00422390372839066,-0.002623914743760938,0.0006208587769929384,-0.0009940596104907337,-5.778296495637243e-17,2
0.5794393400638288,0.028826291980218466,-0.24264043445464933,0.4925073678991019,-0.14049761301729932,0.1128552886944338,0.019636414793090744,-0.0373363981845929,0.007993324097084017,0.0027039820478427326,-0.0010274482857672732,0.0003414556927380332,-0.004373048486278323,-2.1232352774166947e-17,2
-0.39210340787243236,0.01286074015553054,-0.13366214072544197,0.3668926279634572,-0.15507687190996902,-0.18786080368823774,0.018056141505895608,-0.041951556653867336,0.003400238673787372,0.0032912510040981843,-0.0029838696194721495,-0.00079830400752112,-0.0032022453860552904,-2.3726017770883607e-17,2
-0.43137952484902314,-0.00039316683308395753,-0.2899036014286917,0.4130938105960901,-0.19097887075713768,0.2804796852435862,0.007886972587445615,0.009988496883900471,0.0012256659228296349,0.00027218824156320534,0.0020220027729302196,-0.0006042548283778834,-0.00321653958103131,1.9153636083985737e-18,1
-0.43137952484902314,-0.00039316683308395753,-0.2899036014286917,0.4130938105960901,-0.19097887075713768,0.2804796852435862,0.007886972587445615,0.009988496883900471,0.0012256659228296349,0.00027218824156320534,0.0020220027729302196,-0.0006042548283778834,-0.00321653958103131,1.9153636083985737e-18,1
-0.41148187824346244,0.006152051488709824,-0.21114351796933556,0.3887873123255331,-0.1748300125752887,0.046029424487578734,0.009186457979898846,0.004281252445340706,0.0004972886907230699,0.001496440369264966,0.00021121381533861235,-0.0006890964174989673,-0.0032162821119676188,-5.783013883180866e-19,1
-0.41148187824346244,0.006152051488709824,-0.21114351796933556,0.3887873123255331,-0.1748300125752887,0.046029424487578734,0.009186457979898846,0.004281252445340706,0.0004972886907230699,0.001496440369264966,0.00021121381533861235,-0.0006890964174989673,-0.0032162821119676188,-5.783013883180866e-19,1
0.6843719179340471,-0.2703922328438097,0.3137015302476762,-0.09700849664967823,-0.26224001349885806,-0.18122836671535167,0.8419065306235664,0.12487566583879214,0.03443190108025359,0.2388993818749836,0.37076469076824803,-0.02949669628343277,-0.0028710765650613967,1.054771094339628e-15,1
0.6872771297835395,-0.29852525123799156,0.10533159839214375,-0.12284514461186785,-0.23024197691942636,-0.246297098455813,-0.012811340796567478,-0.021246299036528065,0.003001658902908439,0.00474893085730904,-0.0050473051534953494,0.000667691172234528,-0.0009712825937375864,-2.6286891845668518e-17,1
0.6872771297835395,-0.29852525123799156,0.10533159839214375,-0.12284514461186785,-0.23024197691942636,-0.246297098455813,-0.012811340796567478,-0.021246299036528065,0.003001658902908439,0.00474893085730904,-0.0050473051534953494,0.000667691172234528,-0.0009712825937375864,-2.6286891845668518e-17,1
0.6872771297835395,-0.29852525123799156,0.10533159839214375,-0.12284514461186785,-0.23024197691942636,-0.246297098455813,-0.012811340796567478,-0.021246299036528065,0.003001658902908439,0.00474893085730904,-0.0050473051534953494,0.000667691172234528,-0.0009712825937375864,-2.6286891845668518e-17,1
0.6872771297835395,-0.29852525123799156,0.10533159839214375,-0.12284514461186785,-0.23024197691942636,-0.246297098455813,-0.012811340796567478,-0.021246299036528065,0.003001658902908439,0.00474893085730904,-0.0050473051534953494,0.000667691172234528,-0.0009712825937375864,-2.6286891845668518e-17,1
0.6872771297835395,-0.29852525123799156,0.10533159839214375,-0.12284514461186785,-0.23024197691942636,-0.246297098455813,-0.012811340796567478,-0.021246299036528065,0.003001658902908439,0.00474893085730904,-0.0050473051534953494,0.000667691172234528,-0.0009712825937375864,-2.6286891845668518e-17,1
-0.3806405150144376,-0.1805961523851272,-0.08432927149301422,0.26223883520801466,-0.05193585688459494,-0.15829648996444454,0.014232275166507687,-0.020613773035828207,0.0007380007628239929,0.002080972011527347,-0.0035160502105472916,-0.0006122459351637124,-0.0031627592363687278,-1.2992416263277112e-17,2
0.6528445474971383,-0.538208743480627,0.06096028083815238,0.1335507139543819,0.20662957214772684,-0.266512242775915,0.022119083760148747,-0.04552588319856746,0.003996846722737059,0.002377487086230928,-0.00832200969000465,0.0006933977302164817,-0.004233406213818298,-2.5027060377866213e-17,2
-0.38959444499653423,-0.38043479290255183,-0.11503519193540515,0.18430335463161024,0.038660582442400795,0.10627811709554728,0.01667912156821007,-0.0340943096398776,0.002435467299138048,0.0002169993983861968,-0.003621736321249985,-0.0003657122745862966,-0.0031097512988972186,-2.041920114480282e-17,2
-0.38959444499653423,-0.38043479290255183,-0.11503519193540515,0.18430335463161024,0.038660582442400795,0.10627811709554728,0.01667912156821007,-0.0340943096398776,0.002435467299138048,0.0002169993983861968,-0.003621736321249985,-0.0003657122745862966,-0.0031097512988972186,-2.041920114480282e-17,2
0.6862387773144781,-0.2981983105479377,0.10277418596121858,-0.1180215167949057,-0.22303341195248494,-0.24517703329543095,0.0023290554705195873,-0.10229742835782461,0.01026431333325017,0.005890047871571944,-0.00781589410793366,0.00061895917043238,-0.0009437240800403111,-6.754078450874196e-17,2
0.6862387773144781,-0.2981983105479377,0.10277418596121858,-0.1180215167949057,-0.22303341195248494,-0.24517703329543095,0.0023290554705195873,-0.10229742835782461,0.01026431333325017,0.005890047871571944,-0.00781589410793366,0.00061895917043238,-0.0009437240800403111,-6.754078450874196e-17,2
-0.3919736138137997,0.012819872569273803,-0.13334246417157633,0.3662896744863369,-0.15597794253083672,-0.1880008118332855,0.01616359197250972,-0.03182016548870528,0.0024924068699946553,0.0031486113773153226,-0.002637796000167359,-0.0007922125072958528,-0.0032056902002674495,-1.857605745157746e-17,2
-0.3873011665254846,0.04640557907648776,-0.2006748863963916,0.06048550795408155,-0.5120944161067693,0.33221925731815005,-0.004371624841256166,-0.08623361164828997,0.010277885445135667,0.0034303077950305536,-8.050395190266846e-05,-0.000529184317156191,0.00013329758770619544,-6.087294114795611e-17,2
