0,Class
0.627065013732327,1
0.6158617089915975,1
0.6158617089915975,1
-0.2939983124866139,2
-0.2939983124866139,2
-0.2939983124866139,2
-0.2939983124866139,2
0.6353699734212604,2
0.5794393400638287,2
-0.39210340787243275,2
-0.4313795248490238,1
-0.4313795248490238,1
-0.411481878243463,1
-0.411481878243463,1
0.6843719179340477,1
0.6872771297835403,1
0.6872771297835403,1
0.6872771297835403,1
0.6872771297835403,1
0.6872771297835403,1
-0.38064051501443796,2
0.6528445474971388,2
-0.3895944449965347,2
-0.3895944449965347,2
0.6862387773144789,2
0.6862387773144789,2
-0.3919736138138001,2
-0.3873011665254848,2
-0.3873011665254848,2
-0.3873011665254848,2
-0.3873011665254848,2
-0.3873011665254848,2
-0.3873011665254848,2
-0.3873011665254848,2
-0.3873011665254848,2
-0.3873011665254848,2
-0.3873011665254848,2
-0.3873011665254848,2
-0.304942029110078,2
0.5635289417911683,2
0.5635289417911683,2
-0.3874308217616567,1
-0.3874308217616567,1
-0.3874308217616567,1
0.5994667807280222,2
-0.33859584704468354,2
-0.33859584704468354,2
-0.33859584704468354,2
-0.33859584704468354,2
0.6544290397779056,2
0.6199598630018266,2
-0.35503206865150055,1
-0.35503206865150055,1
-0.35503206865150055,1
-0.35503206865150055,1
-0.35503206865150055,1
-0.35503206865150055,1
-0.35503206865150055,1
0.6663411307089181,2
0.6464434841033573,2
-0.34953956366814765,2
0.67750155968777,1
-0.35464268647560254,1
-0.35464268647560254,1
0.6416412427564093,2
-0.35849349365024435,2
0.6380087303557912,2
-0.361037102769758,2
0.632946900891578,2
-0.37609786178475535,2
-0.37609786178475535,2
0.6356295615385258,1
0.6107998795273843,2
0.6107998795273843,2
0.6107998795273843,2
-0.33846605298605087,2
-0.33846605298605087,2
-0.3751930986049368,2
-0.33846605298605087,2
-0.3096127551572967,1
-0.32509926383290416,2
0.6396531773561385,1
-0.3138959590921747,2
-0.3138959590921747,2
-0.3138959590921747,2
-0.3138959590921747,2
-0.3608726624675098,2
0.5237336485800466,2
0.611319055761915,1
0.6751652666323821,2
-0.39898063291640684,1
-0.37908298631084597,1
-0.4006679556786315,2
-0.4006679556786315,2
-0.4006679556786315,2
-0.4006679556786315,2
-0.4006679556786315,2
-0.4006679556786315,2
-0.4006679556786315,2
-0.4006679556786315,2
0.6106700854687517,2
0.6106700854687517,2
0.6106700854687517,2
0.5907724388631909,2
0.5907724388631909,2
0.5907724388631909,2
0.6319954667192718,1
-0.36489455704402585,2
-0.36489455704402585,2
-0.35745514118118304,1
-0.33755749457562223,1
-0.3599641040570812,1
-0.33755749457562223,1
-0.33755749457562223,1
-0.35745514118118304,1
-0.35745514118118304,1
-0.3599641040570812,1
-0.3599641040570812,1
-0.38012133877990734,1
-0.42030601416692703,1
-0.42030601416692703,1
-0.42030601416692703,1
0.6551378259681886,2
0.6481292276122101,2
0.6551378259681886,2
0.6481292276122101,2
0.6481292276122101,2
-0.3809001031317033,2
-0.3809001031317033,2
-0.3809001031317033,2
-0.3809001031317033,2
-0.3809001031317033,2
-0.3809001031317033,2
-0.3809001031317033,2
-0.3809001031317033,2
-0.3809001031317033,2
-0.3809001031317033,2
-0.3809001031317033,2
-0.3809001031317033,2
-0.3809001031317033,2
-0.3162751279094402,2
-0.35620021517919453,2
-0.41161167230209567,1
-0.41161167230209567,1
0.6975718761138411,2
0.6975718761138411,2
0.6975718761138411,2
0.6975718761138411,2
0.6975718761138411,2
-0.3918438197551674,2
-0.3918438197551674,2
-0.4007977497372642,2
-0.4007977497372642,2
0.6866281594903769,1
0.6866281594903769,1
0.6866281594903769,1
-0.349799151785413,2
-0.32669966829837366,1
-0.32669966829837366,1
-0.32669966829837366,1
-0.36930741621507585,1
