,0,1,2,3,4,5,6,7,8,9,10,11,12,Class
0,5749.5000088412235,0.6123458242895915,-0.04228417585830594,-0.16828394981425573,0.42972346158966496,-0.19506187012379997,-0.007244783439285331,-0.022138545087995683,0.005524622961367783,0.00037777854826990506,-0.001645931580368509,2.9780352040798977e-05,-0.00036256691371396016,1
1,5748.500003736368,0.600577172586662,0.20275141561303375,-0.197395853107113,0.4242548594332755,-0.1572739759395421,-0.007296079880367619,-0.022925953825614985,0.006300911092385892,0.0012803704875116939,-0.0004487544177591658,-0.00017347419239693894,-0.0003548885257495399,1
2,5747.500003738704,0.6005766814303388,0.20272154223457986,-0.19739687884692794,0.4242688218326156,-0.157214166107599,-0.007295254071692848,-0.022923476707356834,0.006300798631793629,0.0012802963348857203,-0.0004484669632393969,-0.00017326053453293718,-0.00035555760100110923,1
3,5746.500015440663,-0.31351426387028203,-0.3484555016155317,0.0964390980073011,-0.33469163365263455,-0.05971663627850475,-0.0232171664352456,-0.07437680605490055,-0.0005283275683435882,0.0026037144565257547,-0.009628924132648986,-0.0010520512270606398,0.00028356371070294384,2
4,5745.500015443001,-0.3135147550266052,-0.34848537499398563,0.09643807226748616,-0.3346776712532945,-0.059656826446561714,-0.02321634062657083,-0.07437432893664239,-0.0005284400289358505,0.0026036403038997846,-0.009628636678129219,-0.001051837569196638,0.0002828946354513741,2
5,5744.500015445337,-0.31351524618292836,-0.3485152483724395,0.09643704652767121,-0.3346637088539544,-0.05959701661461862,-0.02321551481789606,-0.07437185181838424,-0.0005285524895281128,0.0026035661512738145,-0.00962834922360945,-0.0010516239113326363,0.00028222556019980434,2
6,5743.500015447674,-0.31351573733925153,-0.34854512175089347,0.09643602078785626,-0.3346497464546143,-0.05953720678267553,-0.023214689009221287,-0.0743693747001261,-0.0005286649501203716,0.002603491998647841,-0.009628061769089683,-0.0010514102534686346,0.000281556484948235,2
7,5742.500003680945,0.619698588842852,0.19898757196243144,-0.12118645741924315,0.1943303036854126,-0.10301967256554141,-0.018151912011518397,-0.05968857235197334,0.0065974116685795,0.002726866004937597,-0.0032518295487435457,-0.00027175337981922816,-0.0004699197612151195,2
8,5741.499998549508,0.6078296060215123,0.44398065283587324,-0.1504756229478411,0.18910192217098729,-0.06530199797640658,-0.020970324984388836,-0.07049866494202074,0.0077863322179187715,0.0036989352898115536,-0.0023912615319146733,-0.00048625280971288697,-0.0004991470097052738,2
9,5740.500000122801,-0.3682470489973997,0.39001872424931033,-0.06764702592469717,-0.12032656085398678,-0.0002796273976132759,-0.0208091409446332,-0.07002217123436105,0.002740921358150265,0.004072759420087974,-0.004241557860500082,-0.0015953474085433112,0.0003048915234339338,2
10,5739.500000210855,-0.40669692877880087,0.3970730364348178,-0.22043367638951258,0.3401845031170884,-0.10815114552060053,-0.004620974233135924,-0.016510099349144595,0.0029717230547059593,0.0013177590923628658,0.00069511101866472,-0.0014185012523785586,0.0004524447431855395,1
11,5738.500000213192,-0.40669741993512404,0.3970431630563639,-0.2204347021293275,0.3401984655164285,-0.10809133568865743,-0.004620148424461153,-0.016507622230886445,0.002971610594113697,0.0013176849397368957,0.0006953984731844872,-0.0014182875945145568,0.00045177566793396976,1
12,5737.500000225836,-0.3872725545420879,0.3935562180917255,-0.1436883910351607,0.10948343584597281,-0.05392542268900312,-0.007178760003621335,-0.02321457479125125,0.0020307762183051376,0.0025561191833961584,-0.0010992864930573227,-0.0014839004148890886,0.000450806718089962,1
13,5736.500000228172,-0.3872730456984111,0.3935263447132715,-0.14368941677497565,0.10949739824531288,-0.05386561285706008,-0.0071779341949465645,-0.0232120976729931,0.0020306637577128753,0.0025560450307701883,-0.0010989990385375556,-0.0014836867570250868,0.00045013764283839225,1
14,5735.500008325105,0.6661995603084728,-0.02846009033117634,0.27127576326921105,-0.20168162674306545,-0.0445424479935819,0.829132499138868,-0.24337523435777744,0.04583920814012714,0.2408017598617189,0.3695336969617585,-0.030186986800519403,2.2747003404832132e-05,1
15,5734.500009013529,0.6710158510664624,-0.05293344890207586,0.06265172353342818,-0.2632149611974781,-0.03156553476102818,-0.0038422423455160277,-0.0021389419402798584,0.0010502406335503155,0.0038142820652073764,-0.005680100441734852,-0.00011951467289109165,-0.0002258801204465214,1
16,5733.500009015866,0.6710153599101393,-0.05296332228052978,0.06265069779361324,-0.263200998798138,-0.031505724929085085,-0.003841416536841257,-0.002136464822021708,0.0010501281729580533,0.0038142079125814063,-0.005679812987215085,-0.00011930101502709335,-0.00022654919569809116,1
17,5732.500009018203,0.6710148687538161,-0.05299319565898373,0.06264967205379829,-0.2631870363987979,-0.031445915097141994,-0.0038405907281664864,-0.002133987703763561,0.001050015712365791,0.0038141337599554327,-0.005679525532695316,-0.00011908735716309159,-0.0002272182709496609,1
18,5731.500009020539,0.6710143775974929,-0.05302306903743765,0.06264864631398334,-0.26317307399945783,-0.03138610526519896,-0.0038397649194917157,-0.0021315105855054103,0.0010499032517735287,0.0038140596073294626,-0.005679238078175549,-0.00011887369929908982,-0.00022788734620123066,1
19,5730.500009022876,0.6710138864411698,-0.05305294241589157,0.06264762057416841,-0.2631591116001178,-0.031326295433255866,-0.003838939110816945,-0.0021290334672472598,0.0010497907911812664,0.003813985454703489,-0.005678950623655782,-0.00011866004143508806,-0.00022855642145279954,1
20,5729.500005308862,-0.3562836289335279,0.14470967343231955,-0.03819290703813776,-0.11517085118944458,-0.03720936440830806,-0.015213701735877359,-0.04915966937278774,0.0011380188633826841,0.0030303229580701946,-0.004762067277311274,-0.0013670391988257207,0.00036299550535982714,2
21,5728.500013922075,0.6819784157278488,-0.2985182388057778,0.09033834876165493,-0.2557268571099948,-0.06949651688266846,-0.025922097498015547,-0.08151566419427833,0.0035742246249556415,0.0034669898226411117,-0.009568138588949573,-4.723607052726074e-06,-0.0005334871268085262,2
22,5727.500010357253,-0.3641424694857474,-0.09704348778399363,-0.08618594227018857,0.12154907151868935,-0.12906437145469388,-0.01813472354451211,-0.06170076730662725,0.002127380102446402,0.0010279548559295854,-0.004836627947160672,-0.0011198069734692927,0.0002797984933239868,2
23,5726.500010359589,-0.36414296064207063,-0.09707336116244755,-0.0861869680100035,0.12156303391802945,-0.12900456162275084,-0.01813389773583734,-0.061698290188369094,0.0021272676418541397,0.0010278807033036119,-0.004836340492640905,-0.001119593315605291,0.0002791294180724175,2
24,5725.500008821894,0.6702087817122728,-0.053542394091345986,0.061224393989167854,-0.26116753446770413,-0.031589003034524485,-0.025971742321748294,-0.08229811869538133,0.004350287834789231,0.004369433456630958,-0.008370386517300696,-0.00020755083576246046,-0.000527146889347245,2
25,5724.5000088242305,0.6702082905559497,-0.05357226746979991,0.06122336824935291,-0.2611535720683641,-0.03152919320258139,-0.02597091651307352,-0.08229564157712319,0.004350175374196969,0.004369359304004988,-0.008370099062780927,-0.0002073371778984587,-0.0005278159645988147,2
26,5723.500000189107,-0.36815506753648347,0.3895533874134917,-0.06748720126581047,-0.1203294207071695,0.0008073593405421065,-0.01802798566537395,-0.059957376371544406,0.0023263771097606443,0.004002021479814291,-0.003900061987883562,-0.0015804703393993706,0.00033042288061182443,2
27,5722.500000144245,-0.40710660290993544,0.3963951466095087,-0.22116016290932955,0.34138274647372646,-0.1074152567580602,-0.015675401612817417,-0.05655872374846846,0.004620340897922139,0.0015944078802500145,-0.0006464388376211061,-0.0014598486105142296,0.00029344791809055693,2
28,5721.500000146582,-0.4071070940662586,0.39636527323105475,-0.2211611886491445,0.34139670887306656,-0.1073554469261171,-0.015674575804142648,-0.056556246630210305,0.004620228437329877,0.001594333727624041,-0.0006461513831013389,-0.0014596349526502278,0.0002927788428389872,2
29,5720.500000148919,-0.4071075852225818,0.39633539985260086,-0.22116221438895944,0.34141067127240665,-0.10729563709417402,-0.015673749995467876,-0.05655376951195216,0.0046201159767376146,0.0015942595749980709,-0.0006458639285815718,-0.001459421294786226,0.00029210976758741743,2
30,5719.500000151255,-0.407108076378905,0.3963055264741469,-0.2211632401287744,0.34142463367174675,-0.10723582726223092,-0.015672924186793107,-0.056551292393694004,0.004620003516145352,0.0015941854223720973,-0.0006455764740618046,-0.0014592076369222243,0.0002914406923358477,2
31,5718.500000153592,-0.40710856753522817,0.396275653095693,-0.22116426586858934,0.34143859607108684,-0.10717601743028783,-0.015672098378118334,-0.05654881527543586,0.00461989105555309,0.0015941112697461272,-0.0006452890195420357,-0.001458993979058226,0.00029077161708427837,2
32,5717.500000155928,-0.40710905869155134,0.39624577971723907,-0.22116529160840429,0.3414525584704269,-0.1071162075983448,-0.015671272569443565,-0.0565463381571777,0.004619778594960828,0.0015940371171201536,-0.0006450015650222685,-0.0014587803211942242,0.0002901025418327086,2
33,5716.500000158265,-0.4071095498478745,0.3962159063387852,-0.22116631734821923,0.341466520869767,-0.1070563977664017,-0.015670446760768793,-0.056543861038919556,0.0046196661343685655,0.0015939629644941835,-0.0006447141105025014,-0.0014585666633302225,0.00028943346658113887,2
