0,1,2,3,4,5,Class
0.6270650137323268,-0.31799743585834583,-0.1322273582013867,-0.04751383589171627,-0.2750842689815013,0.4576137163924013,1
0.6158617089915973,-0.12462227849020133,-0.1809208743260836,0.0559340499094853,-0.38002742524861066,0.42776938637851264,1
0.6158617089915973,-0.12462227849020133,-0.1809208743260836,0.0559340499094853,-0.38002742524861066,0.42776938637851264,1
-0.2939983124866138,-0.5140842380625638,0.1816859123557667,-0.3227776442611965,-0.1488183727598945,-0.2815985349082058,2
-0.2939983124866138,-0.5140842380625638,0.1816859123557667,-0.3227776442611965,-0.1488183727598945,-0.2815985349082058,2
-0.2939983124866138,-0.5140842380625638,0.1816859123557667,-0.3227776442611965,-0.1488183727598945,-0.2815985349082058,2
-0.2939983124866138,-0.5140842380625638,0.1816859123557667,-0.3227776442611965,-0.1488183727598945,-0.2815985349082058,2
0.6353699734212601,-0.11795445740963734,-0.10311982052832469,0.0334364120702891,-0.36117535520415917,0.19373915005764836,2
0.5794393400638284,0.02882629198021832,-0.2426404344546494,0.4925073678991016,-0.14049761301730015,0.11285528869443387,2
-0.39210340787243264,0.0128607401555302,-0.13366214072544208,0.36689262796345595,-0.15507687190997052,-0.18786080368823796,2
-0.4313795248490236,-0.0003931668330843323,-0.28990360142869126,0.41309381059608896,-0.19097887075713818,0.280479685243586,1
-0.4313795248490236,-0.0003931668330843323,-0.28990360142869126,0.41309381059608896,-0.19097887075713818,0.280479685243586,1
-0.4114818782434628,0.0061520514887094735,-0.2111435179693354,0.38878731232553193,-0.17483001257528966,0.04602942448757854,1
-0.4114818782434628,0.0061520514887094735,-0.2111435179693354,0.38878731232553193,-0.17483001257528966,0.04602942448757854,1
0.6843719179340474,-0.27039223284380925,0.3137015302476756,-0.09700849664967907,-0.26224001349885884,-0.181228366715351,1
0.6872771297835399,-0.29852525123799134,0.10533159839214355,-0.12284514461186842,-0.23024197691942644,-0.24629709845581227,1
0.6872771297835399,-0.29852525123799134,0.10533159839214355,-0.12284514461186842,-0.23024197691942644,-0.24629709845581227,1
0.6872771297835399,-0.29852525123799134,0.10533159839214355,-0.12284514461186842,-0.23024197691942644,-0.24629709845581227,1
0.6872771297835399,-0.29852525123799134,0.10533159839214355,-0.12284514461186842,-0.23024197691942644,-0.24629709845581227,1
0.6872771297835399,-0.29852525123799134,0.10533159839214355,-0.12284514461186842,-0.23024197691942644,-0.24629709845581227,1
-0.38064051501443785,-0.18059615238512758,-0.08432927149301389,0.2622388352080139,-0.05193585688459625,-0.1582964899644448,2
0.6528445474971385,-0.5382087434806273,0.06096028083815316,0.1335507139543828,0.2066295721477253,-0.2665122427759151,2
-0.3895944449965345,-0.38043479290255233,-0.11503519193540412,0.18430335463160982,0.0386605824424,0.10627811709554688,2
-0.3895944449965345,-0.38043479290255233,-0.11503519193540412,0.18430335463160982,0.0386605824424,0.10627811709554688,2
0.6862387773144786,-0.29819831054793744,0.10277418596121837,-0.11802151679490626,-0.2230334119524851,-0.24517703329543017,2
0.6862387773144786,-0.29819831054793744,0.10277418596121837,-0.11802151679490626,-0.2230334119524851,-0.24517703329543017,2
-0.39197361381379997,0.01281987256927347,-0.13334246417157644,0.3662896744863357,-0.15597794253083816,-0.1880008118332857,2
-0.3873011665254847,0.046405579076488006,-0.20067488639639172,0.06048550795407936,-0.5120944161067684,0.33221925731815066,2
-0.3873011665254847,0.046405579076488006,-0.20067488639639172,0.06048550795407936,-0.5120944161067684,0.33221925731815066,2
-0.3873011665254847,0.046405579076488006,-0.20067488639639172,0.06048550795407936,-0.5120944161067684,0.33221925731815066,2
-0.3873011665254847,0.046405579076488006,-0.20067488639639172,0.06048550795407936,-0.5120944161067684,0.33221925731815066,2
-0.3873011665254847,0.046405579076488006,-0.20067488639639172,0.06048550795407936,-0.5120944161067684,0.33221925731815066,2
-0.3873011665254847,0.046405579076488006,-0.20067488639639172,0.06048550795407936,-0.5120944161067684,0.33221925731815066,2
-0.3873011665254847,0.046405579076488006,-0.20067488639639172,0.06048550795407936,-0.5120944161067684,0.33221925731815066,2
-0.3873011665254847,0.046405579076488006,-0.20067488639639172,0.06048550795407936,-0.5120944161067684,0.33221925731815066,2
-0.3873011665254847,0.046405579076488006,-0.20067488639639172,0.06048550795407936,-0.5120944161067684,0.33221925731815066,2
-0.3873011665254847,0.046405579076488006,-0.20067488639639172,0.06048550795407936,-0.5120944161067684,0.33221925731815066,2
-0.3873011665254847,0.046405579076488006,-0.20067488639639172,0.06048550795407936,-0.5120944161067684,0.33221925731815066,2
-0.30494202911007795,-0.3207908158669328,0.1336317493388011,-0.22053566541423542,-0.25556367026873933,-0.31172288121219005,2
0.5635289417911682,-0.40945998026548885,-0.21480899474672047,0.875236639399087,0.09687581738576187,-0.18240450553587215,2
0.5635289417911682,-0.40945998026548885,-0.21480899474672047,0.875236639399087,0.09687581738576187,-0.18240450553587215,2
-0.3874308217616566,0.011389507050287828,-0.12215378478627877,0.3451863027871263,-0.18751541426120658,-0.1929010969099573,1
-0.3874308217616566,0.011389507050287828,-0.12215378478627877,0.3451863027871263,-0.18751541426120658,-0.1929010969099573,1
-0.3874308217616566,0.011389507050287828,-0.12215378478627877,0.3451863027871263,-0.18751541426120658,-0.1929010969099573,1
0.5994667807280218,0.035330642715755395,-0.16356067444142783,0.4675979161514243,-0.12524982545631932,-0.12173498020662135,2
-0.3385958470446834,-0.5607195136271091,0.09117849110800455,0.03224247228929419,0.17590145507320643,-0.3327780744025794,2
-0.3385958470446834,-0.5607195136271091,0.09117849110800455,0.03224247228929419,0.17590145507320643,-0.3327780744025794,2
-0.3385958470446834,-0.5607195136271091,0.09117849110800455,0.03224247228929419,0.17590145507320643,-0.3327780744025794,2
-0.3385958470446834,-0.5607195136271091,0.09117849110800455,0.03224247228929419,0.17590145507320643,-0.3327780744025794,2
0.6544290397779051,-0.2462711376848677,0.4732983367227749,0.044752681806666965,-0.2390238403593219,0.1186698196264034,2
0.6199598630018262,-0.045080684190313344,1.9846560494464853,0.49043352297082926,-0.26201411795074375,0.5898178485792135,2
-0.3550320686515004,-0.1407921682461731,-0.07034419782754806,-0.07269545741176166,-0.39911203724561933,0.126353253270602,1
-0.3550320686515004,-0.1407921682461731,-0.07034419782754806,-0.07269545741176166,-0.39911203724561933,0.126353253270602,1
-0.3550320686515004,-0.1407921682461731,-0.07034419782754806,-0.07269545741176166,-0.39911203724561933,0.126353253270602,1
-0.3550320686515004,-0.1407921682461731,-0.07034419782754806,-0.07269545741176166,-0.39911203724561933,0.126353253270602,1
