0,1,2,3,4,5,6,Class
-0.5483491077413283,-0.0341389164493354,0.45991910243818557,0.9739125953769925,-0.42911754075113595,-0.14534552992280117,2.185033072574713,1
-0.5394486143817582,-0.04110268292767302,0.4081521579618305,0.45667929517203637,-0.4584819647533636,-0.037034875367771676,2.2335662434820325,1
-0.5394486143817582,-0.04110268292767302,0.4081521579618305,0.45667929517203637,-0.4584819647533636,-0.037034875367771676,2.2335662434820325,1
-0.28932338241050704,-0.04070461428406682,0.44207928399285346,1.4354441523236452,0.05294835928329361,-0.34520208320629436,-1.2921359114657107,2
-0.28932338241050704,-0.04070461428406682,0.44207928399285346,1.4354441523236452,0.05294835928329361,-0.34520208320629436,-1.2921359114657107,2
-0.28932338241050704,-0.04070461428406682,0.44207928399285346,1.4354441523236452,0.05294835928329361,-0.34520208320629436,-1.2921359114657107,2
-0.28932338241050704,-0.04070461428406682,0.44207928399285346,1.4354441523236452,0.05294835928329361,-0.34520208320629436,-1.2921359114657107,2
-0.4635266542349931,-0.03970896418121379,0.5316196404848116,0.4587426729118044,0.11933091395543047,-0.3536883471585533,1.5525122115675938,2
-0.4885345160919004,0.03759597275185208,-0.6691274830626943,0.11792875680062456,0.43340194909096313,-0.49151940720218856,1.4280663032261784,2
-0.37661600948593044,0.023685531145100327,-1.0917431839257983,0.039587587926785066,-0.23459701805950597,-0.05818058072897409,-0.6278539678146278,2
-0.5326237215703518,0.023304553851417623,-1.4447521218672152,0.016948162311248946,-1.3552974612421773,0.46670414447270425,0.7448615742776705,1
-0.5326237215703518,0.023304553851417623,-1.4447521218672152,0.016948162311248946,-1.3552974612421773,0.46670414447270425,0.7448615742776705,1
-0.45045607373724966,0.021088582299023217,-1.162173680001052,0.04678054525501702,-0.8298725538857589,0.31268400025175014,0.04789632496810104,1
-0.45045607373724966,0.021088582299023217,-1.162173680001052,0.04678054525501702,-0.8298725538857589,0.31268400025175014,0.04789632496810104,1
2.138912829221475,-0.01685119003112883,3.0862651147490414,0.7351490885304806,-1.8180519270194335,-4.488816004467311,-0.32946214211839125,1
-0.2935185806602391,-0.045599751504990134,1.519802373827585,1.1004350844802968,1.0773065528482857,-0.3905615258258936,0.07292236811916343,1
-0.2935185806602391,-0.045599751504990134,1.519802373827585,1.1004350844802968,1.0773065528482857,-0.3905615258258936,0.07292236811916343,1
-0.2935185806602391,-0.045599751504990134,1.519802373827585,1.1004350844802968,1.0773065528482857,-0.3905615258258936,0.07292236811916343,1
-0.2935185806602391,-0.045599751504990134,1.519802373827585,1.1004350844802968,1.0773065528482857,-0.3905615258258936,0.07292236811916343,1
-0.2935185806602391,-0.045599751504990134,1.519802373827585,1.1004350844802968,1.0773065528482857,-0.3905615258258936,0.07292236811916343,1
-0.38135271105460916,0.02824283742420219,-0.9339022665539884,0.5753335582677411,-0.24015790829219527,-0.05806901690411845,-0.6869946169853678,2
-0.3509007005044065,0.054055329082076144,0.05133023409869727,1.7292934233030293,1.572345035810483,-1.1244916593091854,-0.11146370811491965,2
-0.4765846440381728,0.03982903565416998,-1.2707877368392517,1.044221805392929,-0.7012930774114696,-0.12078174561807874,-0.02795506031969721,2
-0.4765846440381728,0.03982903565416998,-1.2707877368392517,1.044221805392929,-0.7012930774114696,-0.12078174561807874,-0.02795506031969721,2
-0.31017374782380475,-0.035973910708047105,1.0955064822457659,1.0263844039362968,1.2170078097879533,-0.8242503993454336,0.11535228117284503,2
-0.31017374782380475,-0.035973910708047105,1.0955064822457659,1.0263844039362968,1.2170078097879533,-0.8242503993454336,0.11535228117284503,2
-0.3745341135904848,0.022482301045482447,-1.038706197478071,0.04884392299478508,-0.2520596751769645,-0.003969471539031554,-0.6331577069463381,2
-0.509124845831103,-0.05494799906189648,-0.5609568750347012,-0.20575289712252734,-1.6114196347926455,0.4417903131216563,0.9443593491849565,2
-0.509124845831103,-0.05494799906189648,-0.5609568750347012,-0.20575289712252734,-1.6114196347926455,0.4417903131216563,0.9443593491849565,2
-0.509124845831103,-0.05494799906189648,-0.5609568750347012,-0.20575289712252734,-1.6114196347926455,0.4417903131216563,0.9443593491849565,2
-0.509124845831103,-0.05494799906189648,-0.5609568750347012,-0.20575289712252734,-1.6114196347926455,0.4417903131216563,0.9443593491849565,2
-0.509124845831103,-0.05494799906189648,-0.5609568750347012,-0.20575289712252734,-1.6114196347926455,0.4417903131216563,0.9443593491849565,2
-0.509124845831103,-0.05494799906189648,-0.5609568750347012,-0.20575289712252734,-1.6114196347926455,0.4417903131216563,0.9443593491849565,2
-0.509124845831103,-0.05494799906189648,-0.5609568750347012,-0.20575289712252734,-1.6114196347926455,0.4417903131216563,0.9443593491849565,2
-0.509124845831103,-0.05494799906189648,-0.5609568750347012,-0.20575289712252734,-1.6114196347926455,0.4417903131216563,0.9443593491849565,2
-0.509124845831103,-0.05494799906189648,-0.5609568750347012,-0.20575289712252734,-1.6114196347926455,0.4417903131216563,0.9443593491849565,2
-0.509124845831103,-0.05494799906189648,-0.5609568750347012,-0.20575289712252734,-1.6114196347926455,0.4417903131216563,0.9443593491849565,2
-0.509124845831103,-0.05494799906189648,-0.5609568750347012,-0.20575289712252734,-1.6114196347926455,0.4417903131216563,0.9443593491849565,2
-0.2762590972600455,-0.0500748409616402,0.49638631241195325,0.936723522254689,-0.011341378953850956,-0.12846921027137984,-1.2542102188218116,2
-0.4669371919216862,0.164229132151404,-1.4245573314138198,1.6042916931089646,1.1141256547672638,-0.8674169462690037,0.5588952101375749,2
-0.4669371919216862,0.164229132151404,-1.4245573314138198,1.6042916931089646,1.1141256547672638,-0.8674169462690037,0.5588952101375749,2
-0.30166775724988487,-0.01963075244114332,0.8175883281923879,0.37281565037478526,-0.8632526742880114,1.8934193501089558,-0.8187885765561953,1
-0.30166775724988487,-0.01963075244114332,0.8175883281923879,0.37281565037478526,-0.8632526742880114,1.8934193501089558,-0.8187885765561953,1
-0.30166775724988487,-0.01963075244114332,0.8175883281923879,0.37281565037478526,-0.8632526742880114,1.8934193501089558,-0.8187885765561953,1
-0.40428497236335253,0.03417677109983979,-0.33351205474880363,0.15701747481239264,0.9413641993299231,-0.5913284422332001,0.7257973147848984,2
-0.3211498417315387,0.0423608590277188,-0.6538639086305701,1.6211198714854216,0.3789211613035955,-0.5371326886150164,-1.4704187298461557,2
-0.3211498417315387,0.0423608590277188,-0.6538639086305701,1.6211198714854216,0.3789211613035955,-0.5371326886150164,-1.4704187298461557,2
-0.3211498417315387,0.0423608590277188,-0.6538639086305701,1.6211198714854216,0.3789211613035955,-0.5371326886150164,-1.4704187298461557,2
-0.3211498417315387,0.0423608590277188,-0.6538639086305701,1.6211198714854216,0.3789211613035955,-0.5371326886150164,-1.4704187298461557,2
2.2060200244002934,0.017377877758764388,0.8166128598097319,1.061906765853048,0.5753910721175032,-0.5866933177446128,0.9014121677027487,2
13.053185655441933,0.22509401692149036,1.9555034388090702,0.828348934424242,-2.631707664758465,-4.692936880172125,1.226623739893447,2
-0.4171206282985596,-0.06102927503251417,0.25072138933736343,0.42461980163819674,-1.2137942174911256,0.6673594970551553,0.15112727678267568,1
-0.4171206282985596,-0.06102927503251417,0.25072138933736343,0.42461980163819674,-1.2137942174911256,0.6673594970551553,0.15112727678267568,1
-0.4171206282985596,-0.06102927503251417,0.25072138933736343,0.42461980163819674,-1.2137942174911256,0.6673594970551553,0.15112727678267568,1
-0.4171206282985596,-0.06102927503251417,0.25072138933736343,0.42461980163819674,-1.2137942174911256,0.6673594970551553,0.15112727678267568,1
-0.4171206282985596,-0.06102927503251417,0.25072138933736343,0.42461980163819674,-1.2137942174911256,0.6673594970551553,0.15112727678267568,1
-0.4171206282985596,-0.06102927503251417,0.25072138933736343,0.42461980163819674,-1.2137942174911256,0.6673594970551553,0.15112727678267568,1
-0.4171206282985596,-0.06102927503251417,0.25072138933736343,0.42461980163819674,-1.2137942174911256,0.6673594970551553,0.15112727678267568,1
-0.39234139565690684,-0.0337579391556527,0.8129280403796024,0.9965520209925287,0.6915829024315349,-0.6702302551244794,0.8123175304824146,2
-0.47450904349000894,-0.03154196760325829,0.5303495985134392,0.9667196380487606,0.16615799507511655,-0.5162101109035253,1.5092827797919846,2
-0.30808555658107717,0.03299063235014541,-0.5995568802114704,1.1223992414164654,0.3146314230664509,-0.32039981568010195,-1.4324930372022566,2
-0.26171723245076617,-0.06579904907912441,2.0514422802762313,0.6850214700233406,0.8558529005540151,0.3140713298185034,0.0631144085776706,1
-0.41087494061222246,-0.0646389653313678,0.4098323486805456,0.4523888068421968,-1.266182188843501,0.8299928246249828,0.135216059387545,1
-0.41087494061222246,-0.0646389653313678,0.4098323486805456,0.4523888068421968,-1.266182188843501,0.8299928246249828,0.135216059387545,1
-0.3420002071448364,0.047091562603738514,-0.0004367103776577249,1.2120601230980732,1.5429806118082552,-1.0161810047541557,-0.06293053720760008,2
-0.4033174895646408,0.044576830580113205,-0.9364423504967333,1.5912874885416535,-0.1465037460528231,-0.3831125443940623,-0.7734534805365862,2
-0.5614133928917898,-0.024768689771762012,0.40561207401908583,1.4726332254459487,-0.3648278025139914,-0.3620784028577155,2.147107379930814,2
-0.4252427564423727,0.08459995184155415,-0.9833113790146807,2.3356526874714927,-0.3290795166380118,-0.3589597884661142,-0.7135395958961451,2
-0.4330683483375086,0.05627130063447055,-0.23124820776746594,1.6994610403592612,1.0469201284540643,-0.9704715150882309,0.58550154119465,2
-0.5180253391906731,-0.047984232583558856,-0.5091899305583463,0.31148040308242875,-1.5820552107904178,0.3334796585666269,0.8958261782776369,2
-0.5180253391906731,-0.047984232583558856,-0.5091899305583463,0.31148040308242875,-1.5820552107904178,0.3334796585666269,0.8958261782776369,2
-0.4593628624441017,-0.042115424380449545,0.6376936133802664,0.4772553430478044,0.08440559972051351,-0.24526612877866835,1.5419047333041733,1
-0.411103569827477,0.039937307478559544,-0.22870812382472114,0.6835071100853487,0.9532659662146923,-0.6454279875982871,0.6719604047458686,2
-0.411103569827477,0.039937307478559544,-0.22870812382472114,0.6835071100853487,0.9532659662146923,-0.6454279875982871,0.6719604047458686,2
-0.411103569827477,0.039937307478559544,-0.22870812382472114,0.6835071100853487,0.9532659662146923,-0.6454279875982871,0.6719604047458686,2
-0.31906794583609305,0.04115762892810092,-0.6008269221828426,1.6303762065534215,0.361458504186137,-0.4829215794250739,-1.4757224689778659,2
-0.31906794583609305,0.04115762892810092,-0.6008269221828426,1.6303762065534215,0.361458504186137,-0.4829215794250739,-1.4757224689778659,2
8.110720091990851,0.2200677089101677,-1.037188846180994,1.8041801466903478,0.10478832762450582,-0.30920077203635443,-0.8927257090106029,2
-0.31906794583609305,0.04115762892810092,-0.6008269221828426,1.6303762065534215,0.361458504186137,-0.4829215794250739,-1.4757224689778659,2
-0.30278846569390067,-0.07819523601906242,1.9097213949016945,1.7110708266238772,-1.048744232949255,1.5977846642827622,-0.7701940535025782,1
-0.362590536884039,-0.045452409210010036,0.1077338976503352,0.8883784691749208,-0.5018409720753526,-0.08287128443031076,-0.5466374912488219,2
-0.39482408968528465,-0.0794155574686038,2.281840193259816,0.7642017301558046,-0.45693677092069934,1.4352782561095494,1.3774888202211568,1
-0.37149103024360913,-0.038488642731672414,0.1595008421266902,1.405611769379877,-0.47247654807312495,-0.19118193898534017,-0.5951706621561412,2
-0.37149103024360913,-0.038488642731672414,0.1595008421266902,1.405611769379877,-0.47247654807312495,-0.19118193898534017,-0.5951706621561412,2
-0.37149103024360913,-0.038488642731672414,0.1595008421266902,1.405611769379877,-0.47247654807312495,-0.19118193898534017,-0.5951706621561412,2
