0,1,2,3,4,5,6,7,8,9,Class
-0.5483491077413274,-0.034138916449335525,0.4599191024381885,0.9739125953769918,-0.4291175407511325,-0.14534552992279554,2.185033072574715,0.3441298967441946,-0.5222694752426643,-0.04296554745181083,1
-0.5394486143817573,-0.04110268292767313,0.4081521579618321,0.45667929517203487,-0.4584819647533609,-0.03703487536776786,2.2335662434820343,-0.12385777637844561,-0.7630537309161329,-0.015677710913422384,1
-0.5394486143817573,-0.04110268292767313,0.4081521579618321,0.45667929517203487,-0.4584819647533609,-0.03703487536776786,2.2335662434820343,-0.12385777637844561,-0.7630537309161329,-0.015677710913422384,1
-0.2893233824105076,-0.04070461428406595,0.4420792839928575,1.4354441523236454,0.05294835928328968,-0.3452020832063011,-1.2921359114657134,0.8680469742387961,-1.039969714781459,-0.13818517257989507,2
-0.2893233824105076,-0.04070461428406595,0.4420792839928575,1.4354441523236454,0.05294835928328968,-0.3452020832063011,-1.2921359114657134,0.8680469742387961,-1.039969714781459,-0.13818517257989507,2
-0.2893233824105076,-0.04070461428406595,0.4420792839928575,1.4354441523236454,0.05294835928328968,-0.3452020832063011,-1.2921359114657134,0.8680469742387961,-1.039969714781459,-0.13818517257989507,2
-0.2893233824105076,-0.04070461428406595,0.4420792839928575,1.4354441523236454,0.05294835928328968,-0.3452020832063011,-1.2921359114657134,0.8680469742387961,-1.039969714781459,-0.13818517257989507,2
-0.46352665423499245,-0.039708964181213696,0.531619640484814,0.4587426729118038,0.11933091395543408,-0.35368834715854836,1.5525122115675942,-0.18384078601168144,-1.0266085404467518,-0.030146659121787666,2
-0.4885345160918996,0.03759597275185265,-0.669127483062692,0.11792875680062842,0.4334019490909724,-0.4915194072021778,1.4280663032261827,-1.3199981628791289,-0.2800303699930235,0.09743717035045707,2
-0.3766160094859309,0.02368553114510158,-1.0917431839257983,0.03958758792678853,-0.23459701805950559,-0.05818058072897961,-0.6278539678146262,-1.0874849224618397,-0.6108895480374473,0.051355757717920975,2
-0.5326237215703521,0.02330455385141854,-1.444752121867217,0.016948162311251413,-1.355297461242178,0.4667041444726968,0.7448615742776742,-0.9109010864165116,-0.18326423086960744,0.0732061336750807,1
-0.5326237215703521,0.02330455385141854,-1.444752121867217,0.016948162311251413,-1.355297461242178,0.4667041444726968,0.7448615742776742,-0.9109010864165116,-0.18326423086960744,0.0732061336750807,1
-0.45045607373725005,0.02108858229902423,-1.1621736800010527,0.04678054525501919,-0.8298725538857596,0.31268400025174353,0.04789632496810358,-1.0558108212180322,-0.29759258756012924,0.0693684661560716,1
-0.45045607373725005,0.02108858229902423,-1.1621736800010527,0.04678054525501919,-0.8298725538857596,0.31268400025174353,0.04789632496810358,-1.0558108212180322,-0.29759258756012924,0.0693684661560716,1
2.1389128292214745,-0.01685119003113163,3.086265114749033,0.7351490885304771,-1.8180519270193993,-4.488816004467327,-0.32946214211836977,-0.8505448311369901,0.20262003818634375,5.219659692793991,1
-0.2935185806602386,-0.04559975150499011,1.5198023738275916,1.1004350844802937,1.077306552848285,-0.39056152582588566,0.07292236811916089,-0.2038349412180799,-0.6662859415274333,-0.0403035090896966,1
-0.2935185806602386,-0.04559975150499011,1.5198023738275916,1.1004350844802937,1.077306552848285,-0.39056152582588566,0.07292236811916089,-0.2038349412180799,-0.6662859415274333,-0.0403035090896966,1
-0.2935185806602386,-0.04559975150499011,1.5198023738275916,1.1004350844802937,1.077306552848285,-0.39056152582588566,0.07292236811916089,-0.2038349412180799,-0.6662859415274333,-0.0403035090896966,1
-0.2935185806602386,-0.04559975150499011,1.5198023738275916,1.1004350844802937,1.077306552848285,-0.39056152582588566,0.07292236811916089,-0.2038349412180799,-0.6662859415274333,-0.0403035090896966,1
-0.2935185806602386,-0.04559975150499011,1.5198023738275916,1.1004350844802937,1.077306552848285,-0.39056152582588566,0.07292236811916089,-0.2038349412180799,-0.6662859415274333,-0.0403035090896966,1
-0.38135271105460955,0.028242837424203353,-0.9339022665539867,0.5753335582677442,-0.24015790829219538,-0.05806901690412242,-0.6869946169853662,-0.6761150661180559,-0.27062099047058047,0.03115544163910331,2
-0.35090070050440575,0.05405532908207686,0.05133023409870609,1.7292934233030335,1.5723450358104931,-1.124491659309168,-0.11146370811491724,-0.20585461311424888,0.2136656836463385,0.007898325697273566,2
-0.476584644038173,0.0398290356541711,-1.2707877368392497,1.0442218053929335,-0.7012930774114668,-0.12078174561808164,-0.027955060319693976,-0.00659984141503857,-0.014992679999988585,0.000617752160153219,2
-0.476584644038173,0.0398290356541711,-1.2707877368392497,1.0442218053929335,-0.7012930774114668,-0.12078174561808164,-0.027955060319693976,-0.00659984141503857,-0.014992679999988585,0.000617752160153219,2
-0.3101737478238042,-0.03597391070804679,1.0955064822457719,1.0263844039362968,1.2170078097879573,-0.824250399345425,0.1153522811728434,0.022636325897345967,-1.0642231491010257,-0.06865359092797965,2
-0.3101737478238042,-0.03597391070804679,1.0955064822457719,1.0263844039362968,1.2170078097879573,-0.824250399345425,0.1153522811728434,0.022636325897345967,-1.0642231491010257,-0.06865359092797965,2
-0.37453411359048516,0.022482301045483665,-1.0387061974780707,0.04884392299478814,-0.25205967517696465,-0.003969471539037153,-0.6331577069463366,-1.115793830851268,-0.5611473970907482,0.05489951794770637,2
-0.5091248458311033,-0.05494799906189584,-0.5609568750347049,-0.2057528971225275,-1.6114196347926493,0.4417903131216419,0.9443593491849567,-0.10118684072456349,-1.4193374117302995,-0.04480866040770248,2
-0.5091248458311033,-0.05494799906189584,-0.5609568750347049,-0.2057528971225275,-1.6114196347926493,0.4417903131216419,0.9443593491849567,-0.10118684072456349,-1.4193374117302995,-0.04480866040770248,2
-0.5091248458311033,-0.05494799906189584,-0.5609568750347049,-0.2057528971225275,-1.6114196347926493,0.4417903131216419,0.9443593491849567,-0.10118684072456349,-1.4193374117302995,-0.04480866040770248,2
-0.5091248458311033,-0.05494799906189584,-0.5609568750347049,-0.2057528971225275,-1.6114196347926493,0.4417903131216419,0.9443593491849567,-0.10118684072456349,-1.4193374117302995,-0.04480866040770248,2
-0.5091248458311033,-0.05494799906189584,-0.5609568750347049,-0.2057528971225275,-1.6114196347926493,0.4417903131216419,0.9443593491849567,-0.10118684072456349,-1.4193374117302995,-0.04480866040770248,2
-0.5091248458311033,-0.05494799906189584,-0.5609568750347049,-0.2057528971225275,-1.6114196347926493,0.4417903131216419,0.9443593491849567,-0.10118684072456349,-1.4193374117302995,-0.04480866040770248,2
-0.5091248458311033,-0.05494799906189584,-0.5609568750347049,-0.2057528971225275,-1.6114196347926493,0.4417903131216419,0.9443593491849567,-0.10118684072456349,-1.4193374117302995,-0.04480866040770248,2
-0.5091248458311033,-0.05494799906189584,-0.5609568750347049,-0.2057528971225275,-1.6114196347926493,0.4417903131216419,0.9443593491849567,-0.10118684072456349,-1.4193374117302995,-0.04480866040770248,2
-0.5091248458311033,-0.05494799906189584,-0.5609568750347049,-0.2057528971225275,-1.6114196347926493,0.4417903131216419,0.9443593491849567,-0.10118684072456349,-1.4193374117302995,-0.04480866040770248,2
