0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,Class
-0.5483491077413278,-0.034138916449335734,0.45991910243819417,0.9739125953769947,-0.42911754075111036,-0.14534552992283736,2.1850330725747065,0.3441298967442156,-0.5222694752426661,-0.04296554745181346,-0.046395769243055475,-0.0076359155676420315,0.0063851117889819516,-2.0351972884261232e-16,-6.082104577100143e-17,1
-0.5394486143817572,-0.041102682927673516,0.4081521579618403,0.4566792951720394,-0.4584819647533387,-0.03703487536781218,2.2335662434820325,-0.12385777637842393,-0.7630537309161365,-0.015677710913424504,-0.04130435548960729,-0.005602763397459958,0.0054368278982443626,-4.045572210079244e-17,-5.388215186709421e-17,1
-0.5394486143817572,-0.041102682927673516,0.4081521579618403,0.4566792951720394,-0.4584819647533387,-0.03703487536781218,2.2335662434820325,-0.12385777637842393,-0.7630537309161365,-0.015677710913424504,-0.04130435548960729,-0.005602763397459958,0.0054368278982443626,-4.045572210079244e-17,-5.388215186709421e-17,1
-0.2893233824105081,-0.04070461428406534,0.4420792839928403,1.435444152323641,0.052948359283277416,-0.34520208320627016,-1.2921359114657298,0.8680469742387955,-1.0399697147814557,-0.13818517257989443,-0.01081365951100452,-0.059271027033374384,-0.002037262138859196,5.321934560195515e-17,1.230596426825401e-16,2
-0.2893233824105081,-0.04070461428406534,0.4420792839928403,1.435444152323641,0.052948359283277416,-0.34520208320627016,-1.2921359114657298,0.8680469742387955,-1.0399697147814557,-0.13818517257989443,-0.01081365951100452,-0.059271027033374384,-0.002037262138859196,5.321934560195515e-17,1.230596426825401e-16,2
-0.2893233824105081,-0.04070461428406534,0.4420792839928403,1.435444152323641,0.052948359283277416,-0.34520208320627016,-1.2921359114657298,0.8680469742387955,-1.0399697147814557,-0.13818517257989443,-0.01081365951100452,-0.059271027033374384,-0.002037262138859196,5.321934560195515e-17,1.230596426825401e-16,2
-0.2893233824105081,-0.04070461428406534,0.4420792839928403,1.435444152323641,0.052948359283277416,-0.34520208320627016,-1.2921359114657298,0.8680469742387955,-1.0399697147814557,-0.13818517257989443,-0.01081365951100452,-0.059271027033374384,-0.002037262138859196,5.321934560195515e-17,1.230596426825401e-16,2
-0.46352665423499245,-0.039708964181213904,0.5316196404848222,0.45874267291180626,0.11933091395545346,-0.3536883471585694,1.5525122115675818,-0.18384078601165904,-1.0266085404467564,-0.030146659121789095,-0.038795475472958196,-0.02496919937526339,0.004579256873734606,1.1219994378516657e-16,1.2037340220024462e-17,2
-0.48853451609189885,0.037595972751851905,-0.6691274830626746,0.11792875680062842,0.4334019490910058,-0.49151940720220394,1.4280663032261804,-1.3199981628791122,-0.28003036999303244,0.0974371703504567,-0.018197347462161586,-0.008941582117647916,0.0025015928245507107,3.3295798978301287e-16,8.950634739366913e-17,2
-0.3766160094859296,0.023685531145101073,-1.091743183925801,0.03958758792678564,-0.2345970180594987,-0.05818058072898103,-0.6278539678146098,-1.087484922461844,-0.6108895480374509,0.051355757717923015,0.014142057867914063,-0.022881315909695214,-0.005227113645909462,4.647969739572503e-16,1.4848694557688055e-16,2
-0.5326237215703508,0.023304553851417654,-1.4447521218672195,0.016948162311251742,-1.355297461242163,0.46670414447264985,0.7448615742777107,-0.9109010864165161,-0.18326423086960897,0.07320613367508134,0.005807939712490575,0.012780909593807746,-0.0035851622977908695,1.7336342999314662e-16,2.011740835459684e-17,1
-0.5326237215703508,0.023304553851417654,-1.4447521218672195,0.016948162311251742,-1.355297461242163,0.46670414447264985,0.7448615742777107,-0.9109010864165161,-0.18326423086960897,0.07320613367508134,0.005807939712490575,0.012780909593807746,-0.0035851622977908695,1.7336342999314662e-16,2.011740835459684e-17,1
-0.4504560737372487,0.021088582299023557,-1.1621736800010558,0.04678054525501875,-0.8298725538857508,0.31268400025171855,0.04789632496813191,-1.0558108212180375,-0.29759258756013174,0.06936846615607302,0.01329135691232763,-0.0019795567058398353,-0.004332947270949258,3.0520241416738396e-16,8.083273001378509e-17,1
-0.4504560737372487,0.021088582299023557,-1.1621736800010558,0.04678054525501875,-0.8298725538857508,0.31268400025171855,0.04789632496813191,-1.0558108212180375,-0.29759258756013174,0.06936846615607302,0.01329135691232763,-0.0019795567058398353,-0.004332947270949258,3.0520241416738396e-16,8.083273001378509e-17,1
2.138912829221474,-0.016851190031133608,3.0862651147490365,0.7351490885304824,-1.8180519270193403,-4.488816004467347,-0.3294621421184373,-0.8505448311369643,0.202620038186323,5.219659692793997,2.02516492433244,0.7340336636827731,-0.14903143851938486,8.060893341758894e-16,6.72966984567188e-16,1
-0.29351858066023917,-0.04559975150498963,1.519802373827594,1.1004350844802955,1.0773065528482826,-0.3905615258258624,0.07292236811913348,-0.2038349412180634,-0.6662859415274385,-0.040303509089696786,-0.017312801399293715,-0.04577602156237697,0.004288138271308629,1.6424164806447078e-16,1.1091657835070246e-16,1
-0.29351858066023917,-0.04559975150498963,1.519802373827594,1.1004350844802955,1.0773065528482826,-0.3905615258258624,0.07292236811913348,-0.2038349412180634,-0.6662859415274385,-0.040303509089696786,-0.017312801399293715,-0.04577602156237697,0.004288138271308629,1.6424164806447078e-16,1.1091657835070246e-16,1
-0.29351858066023917,-0.04559975150498963,1.519802373827594,1.1004350844802955,1.0773065528482826,-0.3905615258258624,0.07292236811913348,-0.2038349412180634,-0.6662859415274385,-0.040303509089696786,-0.017312801399293715,-0.04577602156237697,0.004288138271308629,1.6424164806447078e-16,1.1091657835070246e-16,1
-0.29351858066023917,-0.04559975150498963,1.519802373827594,1.1004350844802955,1.0773065528482826,-0.3905615258258624,0.07292236811913348,-0.2038349412180634,-0.6662859415274385,-0.040303509089696786,-0.017312801399293715,-0.04577602156237697,0.004288138271308629,1.6424164806447078e-16,1.1091657835070246e-16,1
-0.29351858066023917,-0.04559975150498963,1.519802373827594,1.1004350844802955,1.0773065528482826,-0.3905615258258624,0.07292236811913348,-0.2038349412180634,-0.6662859415274385,-0.040303509089696786,-0.017312801399293715,-0.04577602156237697,0.004288138271308629,1.6424164806447078e-16,1.1091657835070246e-16,1
-0.3813527110546088,0.028242837424203058,-0.9339022665539923,0.5753335582677408,-0.24015790829219094,-0.05806901690412206,-0.6869946169853542,-0.676115066118062,-0.2706209904705822,0.031155441639104903,0.012367002236591176,-0.021843821627773395,-0.004205639054270951,2.8438573245566227e-16,1.3807860472101973e-16,2
-0.3509007005044067,0.05405532908207708,0.051330234098714594,1.7292934233030277,1.5723450358105133,-1.1244916593091423,-0.11146370811495518,-0.20585461311423625,0.2136656836463332,0.007898325697273148,-0.01850475432283205,-0.04456197122748929,0.003850874550446701,1.0050504400212073e-16,1.9185503247630073e-16,2
-0.47658464403817274,0.039829035654170765,-1.2707877368392568,1.0442218053929286,-0.7012930774114532,-0.1207817456181002,-0.027955060319683166,-0.006599841415043612,-0.01499267999998705,0.0006177521601534263,-0.0035241868388193568,-0.01218715395041179,-0.002582760891275895,3.3605293474195335e-18,7.736328306183147e-17,2
-0.47658464403817274,0.039829035654170765,-1.2707877368392568,1.0442218053929286,-0.7012930774114532,-0.1207817456181002,-0.027955060319683166,-0.006599841415043612,-0.01499267999998705,0.0006177521601534263,-0.0035241868388193568,-0.01218715395041179,-0.002582760891275895,3.3605293474195335e-18,7.736328306183147e-17,2
-0.3101737478238048,-0.03597391070804641,1.0955064822457763,1.0263844039362953,1.2170078097879646,-0.8242503993453991,0.11535228117280737,0.02263632589736625,-1.0642231491010308,-0.06865359092798011,-0.030578233887794928,-0.05805860737079258,0.003995375467704971,2.197527992957286e-16,1.2826381311047053e-16,2
-0.3101737478238048,-0.03597391070804641,1.0955064822457763,1.0263844039362953,1.2170078097879646,-0.8242503993453991,0.11535228117280737,0.02263632589736625,-1.0642231491010308,-0.06865359092798011,-0.030578233887794928,-0.05805860737079258,0.003995375467704971,2.197527992957286e-16,1.2826381311047053e-16,2
-0.3745341135904839,0.02248230104548317,-1.0387061974780736,0.048843922994785585,-0.252059675176959,-0.003969471539038934,-0.633157706946319,-1.1157938308512727,-0.5611473970907518,0.05489951794770844,0.015800236928976714,-0.021345992683643268,-0.005190518295459015,4.57858080053343e-16,1.4675222210090374e-16,2
-0.5091248458311022,-0.05494799906189643,-0.5609568750347125,-0.20575289712252542,-1.6114196347926424,0.441790313121599,0.9443593491849841,-0.10118684072455908,-1.4193374117302984,-0.04480866040770253,-0.017989669850171117,-0.008890171623885426,-0.002638758891596825,1.5383330720860994e-16,-4.000436405927975e-17,2
-0.5091248458311022,-0.05494799906189643,-0.5609568750347125,-0.20575289712252542,-1.6114196347926424,0.441790313121599,0.9443593491849841,-0.10118684072455908,-1.4193374117302984,-0.04480866040770253,-0.017989669850171117,-0.008890171623885426,-0.002638758891596825,1.5383330720860994e-16,-4.000436405927975e-17,2
-0.5091248458311022,-0.05494799906189643,-0.5609568750347125,-0.20575289712252542,-1.6114196347926424,0.441790313121599,0.9443593491849841,-0.10118684072455908,-1.4193374117302984,-0.04480866040770253,-0.017989669850171117,-0.008890171623885426,-0.002638758891596825,1.5383330720860994e-16,-4.000436405927975e-17,2
-0.5091248458311022,-0.05494799906189643,-0.5609568750347125,-0.20575289712252542,-1.6114196347926424,0.441790313121599,0.9443593491849841,-0.10118684072455908,-1.4193374117302984,-0.04480866040770253,-0.017989669850171117,-0.008890171623885426,-0.002638758891596825,1.5383330720860994e-16,-4.000436405927975e-17,2
-0.5091248458311022,-0.05494799906189643,-0.5609568750347125,-0.20575289712252542,-1.6114196347926424,0.441790313121599,0.9443593491849841,-0.10118684072455908,-1.4193374117302984,-0.04480866040770253,-0.017989669850171117,-0.008890171623885426,-0.002638758891596825,1.5383330720860994e-16,-4.000436405927975e-17,2
-0.5091248458311022,-0.05494799906189643,-0.5609568750347125,-0.20575289712252542,-1.6114196347926424,0.441790313121599,0.9443593491849841,-0.10118684072455908,-1.4193374117302984,-0.04480866040770253,-0.017989669850171117,-0.008890171623885426,-0.002638758891596825,1.5383330720860994e-16,-4.000436405927975e-17,2
-0.5091248458311022,-0.05494799906189643,-0.5609568750347125,-0.20575289712252542,-1.6114196347926424,0.441790313121599,0.9443593491849841,-0.10118684072455908,-1.4193374117302984,-0.04480866040770253,-0.017989669850171117,-0.008890171623885426,-0.002638758891596825,1.5383330720860994e-16,-4.000436405927975e-17,2
-0.5091248458311022,-0.05494799906189643,-0.5609568750347125,-0.20575289712252542,-1.6114196347926424,0.441790313121599,0.9443593491849841,-0.10118684072455908,-1.4193374117302984,-0.04480866040770253,-0.017989669850171117,-0.008890171623885426,-0.002638758891596825,1.5383330720860994e-16,-4.000436405927975e-17,2
-0.5091248458311022,-0.05494799906189643,-0.5609568750347125,-0.20575289712252542,-1.6114196347926424,0.441790313121599,0.9443593491849841,-0.10118684072455908,-1.4193374117302984,-0.04480866040770253,-0.017989669850171117,-0.008890171623885426,-0.002638758891596825,1.5383330720860994e-16,-4.000436405927975e-17,2
-0.5091248458311022,-0.05494799906189643,-0.5609568750347125,-0.20575289712252542,-1.6114196347926424,0.441790313121599,0.9443593491849841,-0.10118684072455908,-1.4193374117302984,-0.04480866040770253,-0.017989669850171117,-0.008890171623885426,-0.002638758891596825,1.5383330720860994e-16,-4.000436405927975e-17,2
-0.5091248458311022,-0.05494799906189643,-0.5609568750347125,-0.20575289712252542,-1.6114196347926424,0.441790313121599,0.9443593491849841,-0.10118684072455908,-1.4193374117302984,-0.04480866040770253,-0.017989669850171117,-0.008890171623885426,-0.002638758891596825,1.5383330720860994e-16,-4.000436405927975e-17,2
-0.2762590972600461,-0.050074840961638944,0.49638631241194087,0.9367235222546857,-0.011341378953871509,-0.12846921027136096,-1.2542102188218223,0.3434414843372984,-1.181269668561528,-0.10380981558193464,-0.0024058876354310305,-0.054167228411088404,-0.0029123553286958914,2.0587501148791415e-16,1.2479436615851692e-16,2
-0.4669371919216848,0.16422913215140422,-1.4245573314137927,1.6042916931089677,1.1141256547673197,-0.8674169462689963,0.5588952101375765,-2.268137475003315,0.4507850052204787,0.1830482946186073,0.007347472504170616,-0.008430109291850849,0.0042346966797549,4.982048845496013e-16,2.9881433874155113e-16,2
-0.4669371919216848,0.16422913215140422,-1.4245573314137927,1.6042916931089677,1.1141256547673197,-0.8674169462689963,0.5588952101375765,-2.268137475003315,0.4507850052204787,0.1830482946186073,0.007347472504170616,-0.008430109291850849,0.0042346966797549,4.982048845496013e-16,2.9881433874155113e-16,2
-0.3016677572498842,-0.019630752441143408,0.8175883281923794,0.37281565037478614,-0.8632526742880686,1.8934193501089331,-0.8187885765561422,-2.106605624481278,1.179827886043714,0.17893112599019803,0.07383650406616961,0.03239032022817507,-0.003909681029692988,2.1499679341659e-16,7.215911263390105e-17,1
-0.3016677572498842,-0.019630752441143408,0.8175883281923794,0.37281565037478614,-0.8632526742880686,1.8934193501089331,-0.8187885765561422,-2.106605624481278,1.179827886043714,0.17893112599019803,0.07383650406616961,0.03239032022817507,-0.003909681029692988,2.1499679341659e-16,7.215911263390105e-17,1
-0.3016677572498842,-0.019630752441143408,0.8175883281923794,0.37281565037478614,-0.8632526742880686,1.8934193501089331,-0.8187885765561422,-2.106605624481278,1.179827886043714,0.17893112599019803,0.07383650406616961,0.03239032022817507,-0.003909681029692988,2.1499679341659e-16,7.215911263390105e-17,1
