0,1,2,Class
-0.5483491077413273,-0.0341389164493351,0.4599191024381782,1
-0.5394486143817572,-0.04110268292767282,0.4081521579618278,1
-0.5394486143817572,-0.04110268292767282,0.4081521579618278,1
-0.28932338241050704,-0.040704614284065264,0.44207928399283813,2
-0.28932338241050704,-0.040704614284065264,0.44207928399283813,2
-0.28932338241050704,-0.040704614284065264,0.44207928399283813,2
-0.28932338241050704,-0.040704614284065264,0.44207928399283813,2
-0.4635266542349923,-0.03970896418121361,0.5316196404848074,2
-0.4885345160918995,0.03759597275185254,-0.6691274830626938,2
-0.3766160094859307,0.02368553114510207,-1.0917431839257978,2
-0.532623721570352,0.02330455385141947,-1.4447521218672117,1
-0.532623721570352,0.02330455385141947,-1.4447521218672117,1
-0.45045607373724994,0.021088582299024952,-1.16217368000105,1
-0.45045607373724994,0.021088582299024952,-1.16217368000105,1
2.138912829221475,-0.01685119003113441,3.086265114749031,1
-0.29351858066023817,-0.04559975150499031,1.519802373827572,1
-0.29351858066023817,-0.04559975150499031,1.519802373827572,1
-0.29351858066023817,-0.04559975150499031,1.519802373827572,1
-0.29351858066023817,-0.04559975150499031,1.519802373827572,1
-0.29351858066023817,-0.04559975150499031,1.519802373827572,1
-0.3813527110546093,0.028242837424203967,-0.9339022665539929,2
-0.3509007005044054,0.05405532908207665,0.051330234098680594,2
-0.4765846440381728,0.03982903565417202,-1.2707877368392586,2
-0.4765846440381728,0.03982903565417202,-1.2707877368392586,2
-0.3101737478238038,-0.03597391070804702,1.0955064822457536,2
-0.3101737478238038,-0.03597391070804702,1.0955064822457536,2
-0.374534113590485,0.02248230104548416,-1.0387061974780705,2
-0.5091248458311033,-0.05494799906189485,-0.5609568750346975,2
-0.5091248458311033,-0.05494799906189485,-0.5609568750346975,2
-0.5091248458311033,-0.05494799906189485,-0.5609568750346975,2
-0.5091248458311033,-0.05494799906189485,-0.5609568750346975,2
-0.5091248458311033,-0.05494799906189485,-0.5609568750346975,2
-0.5091248458311033,-0.05494799906189485,-0.5609568750346975,2
-0.5091248458311033,-0.05494799906189485,-0.5609568750346975,2
-0.5091248458311033,-0.05494799906189485,-0.5609568750346975,2
-0.5091248458311033,-0.05494799906189485,-0.5609568750346975,2
-0.5091248458311033,-0.05494799906189485,-0.5609568750346975,2
-0.5091248458311033,-0.05494799906189485,-0.5609568750346975,2
-0.2762590972600456,-0.0500748409616388,0.4963863124119424,2
-0.46693719192168504,0.16422913215140522,-1.4245573314138316,2
-0.46693719192168504,0.16422913215140522,-1.4245573314138316,2
-0.30166775724988526,-0.019630752441142672,0.8175883281923861,1
-0.30166775724988526,-0.019630752441142672,0.8175883281923861,1
-0.30166775724988526,-0.019630752441142672,0.8175883281923861,1
-0.4042849723633517,0.03417677109984011,-0.3335120547488048,2
-0.3211498417315386,0.042360859027720695,-0.6538639086305852,2
-0.3211498417315386,0.042360859027720695,-0.6538639086305852,2
-0.3211498417315386,0.042360859027720695,-0.6538639086305852,2
-0.3211498417315386,0.042360859027720695,-0.6538639086305852,2
2.2060200244002934,0.017377877758760162,0.8166128598097208,2
13.053185655441931,0.22509401692146663,1.9555034388090633,2
-0.41712062829855984,-0.061029275032512834,0.25072138933736016,1
-0.41712062829855984,-0.061029275032512834,0.25072138933736016,1
-0.41712062829855984,-0.061029275032512834,0.25072138933736016,1
-0.41712062829855984,-0.061029275032512834,0.25072138933736016,1
-0.41712062829855984,-0.061029275032512834,0.25072138933736016,1
-0.41712062829855984,-0.061029275032512834,0.25072138933736016,1
-0.41712062829855984,-0.061029275032512834,0.25072138933736016,1
-0.3923413956569059,-0.033757939155652505,0.812928040379592,2
-0.474509043490008,-0.03154196760325798,0.5303495985134304,2
-0.30808555658107717,0.03299063235014716,-0.5995568802114809,2
-0.26171723245076534,-0.06579904907912501,2.0514422802762224,1
-0.41087494061222274,-0.06463896533136657,0.40983234868054225,1
-0.41087494061222274,-0.06463896533136657,0.40983234868054225,1
-0.34200020714483537,0.04709156260373893,-0.0004367103776697369,2
-0.4033174895646407,0.04457683058011522,-0.9364423504967468,2
-0.5614133928917887,-0.02476868977176156,0.40561207401907384,2
-0.42524275644237247,0.08459995184155664,-0.9833113790147006,2
-0.43306834833750746,0.056271300634471166,-0.23124820776748106,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.45936286244410085,-0.042115424380449434,0.637693613380262,1
-0.41110356982747603,0.03993730747855991,-0.2287081238247271,2
-0.41110356982747603,0.03993730747855991,-0.2287081238247271,2
-0.41110356982747603,0.03993730747855991,-0.2287081238247271,2
-0.31906794583609294,0.04115762892810279,-0.6008269221828578,2
-0.31906794583609294,0.04115762892810279,-0.6008269221828578,2
8.110720091990851,0.22006770891015534,-1.0371888461810084,2
-0.31906794583609294,0.04115762892810279,-0.6008269221828578,2
-0.30278846569390083,-0.07819523601906175,1.9097213949016787,1
-0.36259053688403914,-0.04545240921000846,0.10773389765032611,2
-0.39482408968528393,-0.07941555746860463,2.28184019325981,1
-0.37149103024360913,-0.03848864273167074,0.15950084212667653,2
-0.37149103024360913,-0.03848864273167074,0.15950084212667653,2
-0.37149103024360913,-0.03848864273167074,0.15950084212667653,2
-0.37149103024360913,-0.03848864273167074,0.15950084212667653,2
-0.3012669591169529,0.027230095971427355,-0.7043608111355586,2
-0.6312724875878892,0.16866107525619425,-1.9897142151461549,2
-0.4027759862456932,0.035124387080088276,-0.01656017803381782,1
-0.2991913585687881,-0.04414090728600265,1.0967765242171306,2
-0.43853760814236287,0.016020047781183575,-0.5800368710474264,1
-0.3563699603092608,0.013804076228789056,-0.29745842918126475,1
-0.4656022547831571,0.03166203907621639,-1.2695176948678817,2
-0.4656022547831571,0.03166203907621639,-1.2695176948678817,2
-0.4656022547831571,0.03166203907621639,-1.2695176948678817,2
-0.4656022547831571,0.03166203907621639,-1.2695176948678817,2
-0.4656022547831571,0.03166203907621639,-1.2695176948678817,2
-0.4656022547831571,0.03166203907621639,-1.2695176948678817,2
-0.4656022547831571,0.03166203907621639,-1.2695176948678817,2
-0.4656022547831571,0.03166203907621639,-1.2695176948678817,2
-0.41318546572292175,0.04114053757817782,-0.2817451102724544,2
-0.41318546572292175,0.04114053757817782,-0.2817451102724544,2
-0.41318546572292175,0.04114053757817782,-0.2817451102724544,2
-0.49535311355602385,0.043356509130572346,-0.5643235521386161,2
-0.49535311355602385,0.043356509130572346,-0.5643235521386161,2
-0.49535311355602385,0.043356509130572346,-0.5643235521386161,2
-0.30811696303991687,0.025689034929986303,0.5842401825187078,1
-0.5269258325502433,-0.04102046610521942,-0.4574229860819969,2
-0.5269258325502433,-0.04102046610521942,-0.4574229860819969,2
-0.38666232240107506,0.03495098978317194,-0.512146458914928,1
-0.30449467456797297,0.03273501823077742,-0.22956801704876656,1
-0.2866936878488329,0.018807485274101993,-0.3331019060014673,1
-0.30449467456797297,0.03273501823077742,-0.22956801704876656,1
-0.30449467456797297,0.03273501823077742,-0.22956801704876656,1
-0.38666232240107506,0.03495098978317194,-0.512146458914928,1
-0.38666232240107506,0.03495098978317194,-0.512146458914928,1
-0.2866936878488329,0.018807485274101993,-0.3331019060014673,1
-0.2866936878488329,0.018807485274101993,-0.3331019060014673,1
-0.37302512747282646,0.023429917025732327,-0.7217543207630835,1
-0.5436061108253677,0.03147155042937509,-1.4460221638385886,1
-0.5436061108253677,0.03147155042937509,-1.4460221638385886,1
-0.5436061108253677,0.03147155042937509,-1.4460221638385886,1
-0.3834409022973359,-0.040721705633990225,0.7611610959032415,2
2.1957029093019536,0.012878069186456299,0.6675617045139504,2
-0.3834409022973359,-0.040721705633990225,0.7611610959032415,2
2.1957029093019536,0.012878069186456299,0.6675617045139504,2
2.1957029093019536,0.012878069186456299,0.6675617045139504,2
-0.3855165028455007,0.03064929762343979,-1.0399762394494474,2
-0.3855165028455007,0.03064929762343979,-1.0399762394494474,2
-0.3855165028455007,0.03064929762343979,-1.0399762394494474,2
-0.3855165028455007,0.03064929762343979,-1.0399762394494474,2
-0.3855165028455007,0.03064929762343979,-1.0399762394494474,2
-0.3855165028455007,0.03064929762343979,-1.0399762394494474,2
-0.3855165028455007,0.03064929762343979,-1.0399762394494474,2
-0.3855165028455007,0.03064929762343979,-1.0399762394494474,2
-0.3855165028455007,0.03064929762343979,-1.0399762394494474,2
-0.3855165028455007,0.03064929762343979,-1.0399762394494474,2
-0.3855165028455007,0.03064929762343979,-1.0399762394494474,2
-0.3855165028455007,0.03064929762343979,-1.0399762394494474,2
-0.3855165028455007,0.03064929762343979,-1.0399762394494474,2
-0.26944049979592133,-0.0558353773403586,0.3915823814878648,2
-0.43585769135757124,-0.05020020413595166,-0.22661148869218567,2
-0.45253796963269566,0.022291812398642863,-1.2152106664487774,1
-0.45253796963269566,0.022291812398642863,-1.2152106664487774,1
-0.31699234528792813,-0.030213374329327216,1.2003104131698312,2
-0.31699234528792813,-0.030213374329327216,1.2003104131698312,2
-0.31699234528792813,-0.030213374329327216,1.2003104131698312,2
-0.31699234528792813,-0.030213374329327216,1.2003104131698312,2
-0.31699234528792813,-0.030213374329327216,1.2003104131698312,2
-0.3724522176950393,0.021279070945866254,-0.9856692110303433,2
-0.3724522176950393,0.021279070945866254,-0.9856692110303433,2
-0.4676841506786028,0.0328652691758343,-1.322554681315609,2
-0.4676841506786028,0.0328652691758343,-1.322554681315609,2
-0.3039280601374667,-0.039583601006900754,1.2546174415889355,1
-0.3039280601374667,-0.039583601006900754,1.2546174415889355,1
-0.3039280601374667,-0.039583601006900754,1.2546174415889355,1
-0.3122493483719686,0.03539709254938298,-0.7056308531069356,2
-0.24804863106367708,-0.07001852441640377,0.6580373556978784,1
-0.24804863106367708,-0.07001852441640377,0.6580373556978784,1
-0.24804863106367708,-0.07001852441640377,0.6580373556978784,1
-0.3881713085187336,0.03400337380292377,-0.8290983356299152,1
-0.6015216288150225,0.1569666052018383,-2.6949083578754207,2
-0.6015216288150225,0.1569666052018383,-2.6949083578754207,2
-0.383434606950055,0.029446067523821878,-0.9869392530017203,2
-0.4033174895646407,0.04457683058011522,-0.9364423504967468,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.5180253391906733,-0.047984232583557135,-0.509189930558347,2
-0.4656022547831571,0.03166203907621639,-1.2695176948678817,2
