0,1,2,3,4,Class
-1.6483253556894193,-0.9605540906152422,1.816231943398022,0.22651232751820533,-0.8250343196542204,1
-1.6498407976299438,0.00131529022823416,1.8207847854311252,0.49882011237026813,-0.8478344903532156,1
-1.6498407976299438,0.00131529022823416,1.8207847854311252,0.49882011237026813,-0.8478344903532156,1
-5.6278109996643675,-2.0599052644550575,-1.092823065096576,0.5278967748915869,-0.4949380489384362,2
-5.6278109996643675,-2.0599052644550575,-1.092823065096576,0.5278967748915869,-0.4949380489384362,2
-5.6278109996643675,-2.0599052644550575,-1.092823065096576,0.5278967748915869,-0.4949380489384362,2
-5.6278109996643675,-2.0599052644550575,-1.092823065096576,0.5278967748915869,-0.4949380489384362,2
-4.642681516139965,-0.053910577061763734,0.8223486080129017,0.6951286219809444,-0.8468317492182701,2
-5.657792870111548,0.9006227671187877,0.8671400955407624,1.0587618239377747,0.0824121833682169,2
-5.652849173692486,0.8675716974430459,-0.05355303832796995,1.2480355018641125,0.3600830322488007,2
-1.6669043913579518,0.9720024207636428,1.9302559942647928,0.8636169475650051,0.3304577811125957,1
-1.6669043913579518,0.9720024207636428,1.9302559942647928,0.8636169475650051,0.3304577811125957,1
-1.6601401278397114,0.925808070362743,0.9514148002120961,1.0476277597923136,0.37289017554701215,1
-1.6601401278397114,0.925808070362743,0.9514148002120961,1.0476277597923136,0.37289017554701215,1
2.3717466531550215,-1.0866295574051317,-1.1045607699244764,0.7610369026921396,-0.6637773543459017,1
2.3714407442363186,-1.0870951192991438,-1.0941649942726992,0.7621478343556393,-0.6424975986183431,1
2.3714407442363186,-1.0870951192991438,-1.0941649942726992,0.7621478343556393,-0.6424975986183431,1
2.3714407442363186,-1.0870951192991438,-1.0941649942726992,0.7621478343556393,-0.6424975986183431,1
2.3714407442363186,-1.0870951192991438,-1.0941649942726992,0.7621478343556393,-0.6424975986183431,1
2.3714407442363186,-1.0870951192991438,-1.0941649942726992,0.7621478343556393,-0.6424975986183431,1
-3.651597077066454,-0.0882766721410317,-0.045042558117388325,0.9675292520898036,0.41050297181410994,2
-5.639718017253493,-2.0773740762134407,-1.1042008186639405,0.6098600938362018,0.2356774843340356,2
-5.656582553329677,-1.0099727138430068,0.916182471658521,0.5194091199326778,0.3632509792123748,2
-5.656582553329677,-1.0099727138430068,0.916182471658521,0.5194091199326778,0.3632509792123748,2
-5.627505874505713,-1.1111791643367388,-1.1464182832474377,0.7949416940446205,-0.7529766740835988,2
-5.627505874505713,-1.1111791643367388,-1.1464182832474377,0.7949416940446205,-0.7529766740835988,2
-4.652980846349732,0.8705822030727451,-0.04702137720612761,1.2439362694029898,0.37389291668195773,2
-5.652650116040662,0.9642859292780709,1.8573590431608236,0.7927876927658514,-0.6906357443386714,2
-5.652650116040662,0.9642859292780709,1.8573590431608236,0.7927876927658514,-0.6906357443386714,2
-5.652650116040662,0.9642859292780709,1.8573590431608236,0.7927876927658514,-0.6906357443386714,2
-5.652650116040662,0.9642859292780709,1.8573590431608236,0.7927876927658514,-0.6906357443386714,2
-5.652650116040662,0.9642859292780709,1.8573590431608236,0.7927876927658514,-0.6906357443386714,2
-5.652650116040662,0.9642859292780709,1.8573590431608236,0.7927876927658514,-0.6906357443386714,2
-5.652650116040662,0.9642859292780709,1.8573590431608236,0.7927876927658514,-0.6906357443386714,2
-5.652650116040662,0.9642859292780709,1.8573590431608236,0.7927876927658514,-0.6906357443386714,2
-5.652650116040662,0.9642859292780709,1.8573590431608236,0.7927876927658514,-0.6906357443386714,2
-5.652650116040662,0.9642859292780709,1.8573590431608236,0.7927876927658514,-0.6906357443386714,2
-5.652650116040662,0.9642859292780709,1.8573590431608236,0.7927876927658514,-0.6906357443386714,2
-3.629589786919384,-1.092014872352182,-1.0752069008197884,0.7920060948214046,-0.49011845077111754,2
-4.658617448733569,-0.3779188671503607,0.12274265110368948,1.9939762331834212,1.0347136294649961,2
-4.658617448733569,-0.3779188671503607,0.12274265110368948,1.9939762331834212,1.0347136294649961,2
30.342410610646652,0.975949900112223,0.1815867620583528,1.1004631332636967,0.8572388718424514,1
