,0,1,2,3,4,5,Class
0,-1.6483253556894193,-0.9605540906152443,1.8162319433980232,0.22651232751820108,-0.8250343196542229,0.5533449607500531,1
1,-1.649840797629944,0.0013152902282323224,1.820784785431128,0.49882011237026447,-0.8478344903532176,0.5628387236544301,1
2,-1.649840797629944,0.0013152902282323224,1.820784785431128,0.49882011237026447,-0.8478344903532176,0.5628387236544301,1
3,-5.627810999664368,-2.059905264455059,-1.092823065096576,0.5278967748915879,-0.49493804893843585,-0.5701692910008679,2
4,-5.627810999664368,-2.059905264455059,-1.092823065096576,0.5278967748915879,-0.49493804893843585,-0.5701692910008679,2
5,-5.627810999664368,-2.059905264455059,-1.092823065096576,0.5278967748915879,-0.49493804893843585,-0.5701692910008679,2
6,-5.627810999664368,-2.059905264455059,-1.092823065096576,0.5278967748915879,-0.49493804893843585,-0.5701692910008679,2
7,-4.642681516139965,-0.053910577061765504,0.8223486080129053,0.6951286219809425,-0.846831749218272,0.5112485380586198,2
8,-5.657792870111548,0.9006227671187859,0.8671400955407683,1.058761823937773,0.08241218336821476,0.7559653856235898,2
9,-5.652849173692487,0.8675716974430443,-0.0535530383279643,1.2480355018641125,0.3600830322488021,-0.25870359402323323,2
10,-1.6669043913579522,0.9720024207636407,1.9302559942647972,0.8636169475650012,0.330457781112597,-0.1593520848235123,1
11,-1.6669043913579522,0.9720024207636407,1.9302559942647972,0.8636169475650012,0.330457781112597,-0.1593520848235123,1
12,-1.6601401278397119,0.9258080703627418,0.9514148002121005,1.0476277597923118,0.37289017554701354,-0.205198977431473,1
13,-1.6601401278397119,0.9258080703627418,0.9514148002121005,1.0476277597923118,0.37289017554701354,-0.205198977431473,1
14,2.371746653155022,-1.0866295574051306,-1.1045607699244768,0.761036902692142,-0.6637773543459036,0.4042549822585007,1
15,2.371440744236319,-1.0870951192991427,-1.0941649942726996,0.7621478343556416,-0.6424975986183452,0.42346200690997066,1
16,2.371440744236319,-1.0870951192991427,-1.0941649942726996,0.7621478343556416,-0.6424975986183452,0.42346200690997066,1
17,2.371440744236319,-1.0870951192991427,-1.0941649942726996,0.7621478343556416,-0.6424975986183452,0.42346200690997066,1
18,2.371440744236319,-1.0870951192991427,-1.0941649942726996,0.7621478343556416,-0.6424975986183452,0.42346200690997066,1
19,2.371440744236319,-1.0870951192991427,-1.0941649942726996,0.7621478343556416,-0.6424975986183452,0.42346200690997066,1
20,-3.6515970770664543,-0.08827667214103309,-0.0450425581173852,0.9675292520898032,0.41050297181411066,-0.2643684949357104,2
21,-5.639718017253494,-2.077374076213442,-1.10420081866394,0.6098600938362023,0.23567748433403174,0.6357903116945375,2
22,-5.656582553329677,-1.00997271384301,0.9161824716585228,0.5194091199326747,0.36325097921237476,-0.23184422722402656,2
