0,1,2,3,4,5,6,7,8,9,10,Class
-1.6483253556894184,-0.9605540906152416,1.8162319433980227,0.22651232751820327,-0.8250343196542222,0.5533449607500563,0.05410453887004191,-0.016047609151477633,0.004870066563975285,0.0014191957548687773,-0.0006279923830362939,1
-1.649840797629943,0.0013152902282357027,1.8207847854311254,0.49882011237026647,-0.8478344903532168,0.5628387236544333,0.04962204759895828,-0.016166206319782023,0.005564334341194423,0.002273551464995809,0.0005594259278290788,1
-1.649840797629943,0.0013152902282357027,1.8207847854311254,0.49882011237026647,-0.8478344903532168,0.5628387236544333,0.04962204759895828,-0.016166206319782023,0.005564334341194423,0.002273551464995809,0.0005594259278290788,1
-5.6278109996643675,-2.059905264455062,-1.0928230650965756,0.5278967748915877,-0.49493804893843735,-0.5701692910008647,-0.12003195006889472,-0.01879036306358071,-0.002345818217808776,0.0033764311176302806,-0.007684315235013701,2
-5.6278109996643675,-2.059905264455062,-1.0928230650965756,0.5278967748915877,-0.49493804893843735,-0.5701692910008647,-0.12003195006889472,-0.01879036306358071,-0.002345818217808776,0.0033764311176302806,-0.007684315235013701,2
-5.6278109996643675,-2.059905264455062,-1.0928230650965756,0.5278967748915877,-0.49493804893843735,-0.5701692910008647,-0.12003195006889472,-0.01879036306358071,-0.002345818217808776,0.0033764311176302806,-0.007684315235013701,2
-5.6278109996643675,-2.059905264455062,-1.0928230650965756,0.5278967748915877,-0.49493804893843735,-0.5701692910008647,-0.12003195006889472,-0.01879036306358071,-0.002345818217808776,0.0033764311176302806,-0.007684315235013701,2
-4.642681516139964,-0.05391057706176426,0.822348608012902,0.6951286219809437,-0.8468317492182701,0.5112485380586234,0.007519827426566515,-0.016676801222511375,0.0047400058850435535,0.003523574234081666,-0.0016863826358142493,2
-5.657792870111547,0.9006227671187877,0.8671400955407641,1.0587618239377738,0.08241218336821798,0.7559653856235883,0.014735912807959935,0.01040340939581756,0.004604136539156683,0.0023853774416758254,-0.0006347415424736314,2
-5.652849173692486,0.8675716974430446,-0.05355303832796863,1.2480355018641123,0.3600830322488011,-0.25870359402323534,-0.07851267994174159,0.00820996441888496,-0.00013284109613322968,0.002812047753689321,-0.002419674662300442,2
-1.666904391357951,0.9720024207636452,1.930255994264794,0.8636169475650023,0.3304577811125938,-0.1593520848235151,0.006857707518577101,0.00887787052235983,0.0016517982731417804,0.0004271269928142824,0.0016642967589847813,1
-1.666904391357951,0.9720024207636452,1.930255994264794,0.8636169475650023,0.3304577811125938,-0.1593520848235151,0.006857707518577101,0.00887787052235983,0.0016517982731417804,0.0004271269928142824,0.0016642967589847813,1
-1.6601401278397112,0.9258080703627442,0.9514148002120979,1.0476277597923125,0.37289017554701165,-0.20519897743147564,-0.0369934333271174,0.008897201172606232,0.0006234961315310082,0.0015044625959551236,2.995675434360177e-05,1
-1.6601401278397112,0.9258080703627442,0.9514148002120979,1.0476277597923125,0.37289017554701165,-0.20519897743147564,-0.0369934333271174,0.008897201172606232,0.0006234961315310082,0.0015044625959551236,2.995675434360177e-05,1
2.3717466531550215,-1.0866295574051332,-1.1045607699244753,0.7610369026921414,-0.6637773543458989,0.40425498225850387,0.13793752101883935,0.8525453193203659,0.04012392805782961,0.23864808565876625,0.3711494784163949,1
2.371440744236318,-1.0870951192991452,-1.0941649942726979,0.7621478343556409,-0.6424975986183402,0.4234620069099738,-0.07978077789811194,-0.015283049796770755,0.0015131952251964311,0.004420953009697953,-0.0047157209849569654,1
2.371440744236318,-1.0870951192991452,-1.0941649942726979,0.7621478343556409,-0.6424975986183402,0.4234620069099738,-0.07978077789811194,-0.015283049796770755,0.0015131952251964311,0.004420953009697953,-0.0047157209849569654,1
2.371440744236318,-1.0870951192991452,-1.0941649942726979,0.7621478343556409,-0.6424975986183402,0.4234620069099738,-0.07978077789811194,-0.015283049796770755,0.0015131952251964311,0.004420953009697953,-0.0047157209849569654,1
2.371440744236318,-1.0870951192991452,-1.0941649942726979,0.7621478343556409,-0.6424975986183402,0.4234620069099738,-0.07978077789811194,-0.015283049796770755,0.0015131952251964311,0.004420953009697953,-0.0047157209849569654,1
