,0,1,2,3,4,5,6,7,8,9,10,11,Class
14,-5735.500511591983,0.9541025528073307,-0.44341849389103183,-1.2535247790903092,-0.19377007148663214,0.5605966944061834,0.1543596854533141,0.8643360179940738,0.042628746726357594,0.24042568014985918,0.3702941491310965,-0.0301841273788276,1
15,-5734.500512330496,0.9540227622079466,-0.4430516464314164,-1.2435910807217994,-0.19347356525748424,0.5715499069462086,-0.06432501629276255,-0.0028917529217323034,0.0011584442865686974,0.0037199656114177766,-0.005500848310978551,-0.00011309102548363948,1
16,-5733.500512382922,0.9542676390053612,-0.44314771446489803,-1.2435697144410311,-0.19328600431614248,0.5715466907668433,-0.06432833474393486,-0.002891697217911891,0.0011584247126276356,0.003719892091758229,-0.005500611602256126,-0.00011288230528825891,1
17,-5732.500512435347,0.9545125158027757,-0.44324378249837965,-1.2435483481602632,-0.19309844337480073,0.571543474587478,-0.06433165319510716,-0.002891641514091479,0.0011584051386865739,0.003719818572098681,-0.005500374893533699,-0.00011267358509287835,1
18,-5731.500512487773,0.9547573926001903,-0.44333985053186115,-1.243526981879495,-0.1929108824334592,0.5715402584081128,-0.06433497164627945,-0.0028915858102710685,0.0011583855647455087,0.0037197450524391333,-0.005500138184811272,-0.00011246486489749431,1
19,-5730.5005125401985,0.9550022693976049,-0.44343591856534276,-1.2435056155987267,-0.19272332149211743,0.5715370422287476,-0.06433829009745175,-0.0028915301064506562,0.001158365990804447,0.0037196715327795856,-0.005499901476088845,-0.00011225614470211374,1
20,-5729.4989623127285,-5.052643038534674,0.6446658099528327,-0.30833605464819774,-0.17918139915710815,-0.3484530464873724,-0.06734665112136638,-0.0005529272518372288,-0.0005959859727210948,0.0027886822792281833,-0.00408869997760038,-0.0013525979764650072,2
21,-5728.498634412751,-7.044928824672737,-1.4369298317753103,-1.2281458781224732,-0.2714654727282316,0.5693352507863503,-0.05409928420620815,-0.0014790230096425455,0.0009233289321337151,0.0031252025437483043,-0.008305086186378251,1.252181049102569e-05,2
22,-5727.498553980869,-7.059529414551756,-0.27384731155264247,0.7413056842352962,-0.32392222892933875,-0.30473496126478034,-0.017406884317210207,0.00012656884087119358,-0.00015503794650615485,0.0009020520775573089,-0.004040279028736727,-0.0011053895700986929,2
23,-5726.498554033295,-7.059284537754341,-0.27394337958612397,0.7413270505160643,-0.3237346679879972,-0.30473817744414555,-0.01741020276838251,0.0001266245446916058,-0.00015505752044722007,0.0009019785578977611,-0.0040400423200143,-0.0011051808499033088,2
24,-5725.498552854956,-7.0435679595258245,-0.4431350371099813,-1.2990730159858843,-0.1899753398608047,0.5831328865009602,-0.05815371746527038,-0.0013265405712409035,0.0016115358030074597,0.00396858773265356,-0.007148334710686322,-0.00018879541231869246,2
25,-5724.498552907382,-7.04332308272841,-0.4432311051434629,-1.2990516497051163,-0.18978777891946294,0.5831296703215949,-0.05815703591644268,-0.0013264848674204913,0.001611516229066398,0.003968514212994012,-0.007148098001963896,-0.0001885866921233119,2
26,-5723.498635918789,-6.05052186960933,1.6382700532205627,-0.3861583726431792,-0.09690231135008048,-0.3332135686647284,-0.07063589412294016,-0.00020468882496089006,0.00014882063656800762,0.0036630073839262586,-0.003137440473017375,-0.0015629868972627636,2
27,-5722.498390647914,-7.063853802684965,1.7894050537330652,1.5919563697916972,-0.22577056997848985,-0.2225076531144266,0.01883920219478233,0.0008720002718351504,0.0022373312154993184,0.0014836976110165461,-0.00011061971057945155,-0.0014439894361854492,2
28,-5721.498390700339,-7.06360892588755,1.7893089856995836,1.5919777360724652,-0.2255830090371481,-0.22251086929379188,0.01883588374361002,0.0008720559756555608,0.002237311641558253,0.0014836240913569984,-0.00011038300185702464,-0.0014437807159900652,2
29,-5720.498390752765,-7.0633640490901355,1.789212917666102,1.5919991023532334,-0.22539544809580633,-0.2225140854731571,0.018832565292437722,0.0008721116794759731,0.0022372920676171915,0.0014835505716974506,-0.00011014629313459773,-0.0014435719957946846,2
30,-5719.498390805191,-7.063119172292721,1.7891168496326204,1.5920204686340016,-0.22520788715446458,-0.22251730165252231,0.018829246841265426,0.0008721673832963853,0.0022372724936761297,0.0014834770520379028,-0.00010990958441217255,-0.001443363275599304,2
31,-5718.498390857616,-7.062874295495306,1.7890207815991388,1.5920418349147698,-0.22502032621312282,-0.2225205178318876,0.01882592839009313,0.0008722230871167958,0.002237252919735068,0.001483403532378355,-0.00010967287568974564,-0.00144315455540392,2
32,-5717.498390910042,-7.062629418697892,1.7889247135656572,1.592063201195538,-0.22483276527178128,-0.2225237340112528,0.018822609938920834,0.000872278790937208,0.0022372333457940027,0.0014833300127188073,-0.00010943616696731873,-0.0014429458352085394,2
33,-5716.498390962467,-7.062384541900477,1.7888286455321758,1.592084567476306,-0.22464520433043952,-0.22252695019061802,0.018819291487748524,0.0008723344947576202,0.002237213771852941,0.0014832564930592595,-0.00010919945824489182,-0.0014427371150131589,2
34,-5715.498391014893,-7.062139665103063,1.7887325774986942,1.5921059337570742,-0.22445764338909777,-0.2225301663699833,0.018815973036576228,0.0008723901985780307,0.0022371941979118792,0.0014831829733997117,-0.0001089627495224649,-0.0014425283948177748,2
35,-5714.498391067318,-7.061894788305648,1.7886365094652126,1.5921273000378424,-0.224270082447756,-0.2225333825493485,0.018812654585403932,0.0008724459023984429,0.002237174623970814,0.0014831094537401674,-0.00010872604080003973,-0.0014423196746223943,2
36,-5713.498391119744,-7.061649911508233,1.788540441431731,1.5921486663186106,-0.22408252150641447,-0.22253659872871373,0.018809336134231636,0.0008725016062188551,0.0022371550500297523,0.0014830359340806197,-0.00010848933207761281,-0.0014421109544270137,2
37,-5712.49839117217,-7.061405034710819,1.7884443733982494,1.5921700325993786,-0.22389496056507271,-0.222539814908079,0.01880601768305934,0.0008725573100392673,0.0022371354760886905,0.0014829624144210719,-0.0001082526233551859,-0.0014419022342316296,2
38,-5711.499045136401,-5.042060249306261,-0.42671312133717804,-1.2294865524526464,-0.19209170641369608,-0.41694704251042086,-0.10771353991586713,-0.0011447621679913078,-0.0023005397426740758,0.0030489515414832487,-0.0068568736456172,-0.0012111409292803299,2
39,-5710.49891205059,-6.046373904878742,0.5490711508103827,-0.29953605697629104,0.8234922432673981,0.6484347058549763,-0.020494236224544778,-0.00025705165570005697,0.0032926261672948827,0.004049267199798942,-0.002810393288182314,0.0005503012013930225,2
40,-5709.498912103015,-6.046129028081327,0.5489750827769011,-0.2995146906955229,0.8236798042087397,0.648431489675611,-0.020497554675717074,-0.0002569959518796465,0.003292606593353821,0.004049193680139394,-0.002810156579459887,0.0005505099215884065,2
41,-5708.507211474919,28.95225271383534,1.6334111881187228,-0.14226311434603933,-0.10200842127509796,-0.3840639839697512,-0.09781576727571205,-0.007049463963125877,-0.0018345190808968686,0.0025712879720318116,0.004083183562486063,-0.0012204310442355231,1
42,-5707.507211527344,28.952497590632753,1.6333151200852412,-0.14224174806527118,-0.1018208603337562,-0.38406720014911644,-0.09781908572688434,-0.007049408259305466,-0.0018345386548379338,0.002571214452372264,0.004083420271208488,-0.0012202223240401426,1
43,-5706.50721157977,28.952742467430166,1.6332190520517598,-0.14222038178450297,-0.10163329939241444,-0.38407041632848166,-0.09782240417805664,-0.007049352555485055,-0.0018345582287789956,0.002571140932712716,0.0040836569799309165,-0.001220013603844762,1
44,-5705.498635301807,-6.044244869084001,1.6185786549706562,-0.4411425572440866,-0.08923653890540534,0.6638604613147053,-0.022732553331867675,-0.0007758624599842342,0.003946952895658454,0.0045179699964481195,-0.0030089226644164457,-0.0005145666169005359,2
45,-5704.49863723161,-7.040920999706653,-1.4212732909316306,-1.1722643097293033,-0.27125368563655516,-0.4278738587264235,-0.10214199994651718,-0.0009055098141619093,-0.002875625432481368,0.002267152105525448,-0.008423662228637266,-0.001027132221665166,2
46,-5703.498637284036,-7.040676122909239,-1.4213693589651122,-1.172242943448535,-0.2710661246952134,-0.4278770749057887,-0.10214531839768948,-0.0009054541103414971,-0.00287564500642243,0.0022670785858659,-0.008423425519914839,-0.001026923501469782,2
47,-5702.498637336461,-7.040431246111824,-1.4214654269985938,-1.172221577167767,-0.27087856375387165,-0.42788029108515396,-0.10214863684886177,-0.0009053984065210849,-0.0028756645803634934,0.0022670050662063524,-0.008423188811192413,-0.0010267147812744015,2
48,-5701.498637388887,-7.0401863693144096,-1.4215614950320752,-1.1722002108869989,-0.2706910028125299,-0.4278835072645192,-0.10215195530003407,-0.0009053427027006744,-0.002875684154304557,0.0022669315465468046,-0.008422952102469987,-0.001026506061079021,2
49,-5700.4990425779215,-5.043844776090698,-0.3695530710934617,-0.3139988652323818,-0.24797174030652058,0.6084991375957406,0.474546562238492,-0.046742756445794,0.5151506623693405,-0.6702374860049872,0.18599399354184482,0.06605487466339549,2
50,-5699.499037522273,-5.041816717357722,-0.3673068354725749,-0.38179467009650314,-0.2402491721327377,0.5274852770877749,2.12863302153156,0.6053363085008839,-0.10587813020991324,-0.03058877963934134,0.0333762059275982,-0.031065088140403093,2
51,-5698.500678726931,1.9479671868522495,0.7165708399165491,0.7335675804367302,-0.23959196062720708,-0.30408436202883504,-0.028523907805800393,-0.0014798003145176156,2.273385975309218e-05,0.0014630814823711486,-0.0010215542507759005,-0.001213999340660806,1
52,-5697.500678779356,1.948212063649664,0.7164747718830675,0.7335889467174983,-0.23940439968586533,-0.30408757820820026,-0.028527226256972696,-0.0014797446106972051,2.271428581202696e-05,0.0014630079627116009,-0.0010213175420534736,-0.0012137906204654255,1
53,-5696.500678831782,1.9484569404470786,0.716378703849586,0.7336103129982665,-0.23921683874452357,-0.30409079438756553,-0.028530544708144992,-0.001479688906876793,2.2694711870965207e-05,0.001462934443052053,-0.0010210808333310467,-0.0012135819002700415,1
54,-5695.500678884207,1.9487018172444932,0.7162826358161044,0.7336316792790346,-0.23902927780318203,-0.30409401056693075,-0.028533863159317288,-0.0014796332030563807,2.2675137929903456e-05,0.0014628609233925088,-0.0010208441246086198,-0.001213373180074661,1
55,-5694.500678936633,1.9489466940419078,0.7161865677826228,0.7336530455598028,-0.23884171686184028,-0.30409722674629597,-0.02853718161048959,-0.0014795774992359702,2.2655563988841705e-05,0.001462787403732961,-0.0010206074158861946,-0.0012131644598792804,1
56,-5693.500678989059,1.9491915708393224,0.7160904997491412,0.733674411840571,-0.23865415592049852,-0.30410044292566124,-0.028540500061661887,-0.001479521795415558,2.2635990047776484e-05,0.0014627138840734133,-0.0010203707071637677,-0.0012129557396838963,1
57,-5692.500679041485,1.949436447636737,0.7159944317156596,0.7336957781213391,-0.23846659497915676,-0.30410365910502646,-0.028543818512834183,-0.0014794660915951458,2.2616416106714733e-05,0.0014626403644138655,-0.0010201339984413408,-0.0012127470194885157,1
58,-5691.498554472488,-7.042043390043347,-0.3708346423267864,-0.3058202348757758,-0.24823931369784988,0.6376523569443107,-0.013914910226183833,-0.0008841243833658225,0.0026268061353282475,0.0028608897002181254,-0.005523893538627969,-0.00011745562594765109,2
59,-5690.498554359972,-7.04859975487555,-0.29536400243869904,0.6867274589689838,-0.3126927985991713,0.692277961306714,0.030433405901588564,-0.00044354642156432713,0.0036427224077041007,0.001755617816547765,-0.003907263754409693,-5.3003606024206696e-05,2
60,-5689.499046289765,-5.03667295976314,-0.42882661807377304,-1.229016494275747,-0.18796536570417852,-0.41701779845645603,-0.1077865458416577,-0.0011435366839422495,-0.002300970369377455,0.003047334108973201,-0.0068516660537238155,-0.0012065490849819296,2
61,-5688.503127954636,11.965630922395627,0.5455380430628959,-1.2370473997995572,-0.1064073051836944,0.5692428498406851,-0.07704874467329252,-0.0048883528662010374,0.0012225664153527986,0.004217424232476381,-0.00206569529018407,-0.0001987568355758919,1
62,-5687.501414283876,4.950583811465246,0.7152211334397132,0.7546804464468043,-0.2382076066191746,-0.3084742119402421,-0.03088584760171174,-0.002065954203533474,-0.00014745683431422246,0.0013687913418017345,-0.0004003441630006041,-0.0011826098427890487,1
63,-5686.501414336302,4.950828688262661,0.7151250654062317,0.7547018127275724,-0.23802004567783305,-0.3084774281196074,-0.030889166052884037,-0.0020658984997130618,-0.00014747640825528422,0.0013687178221421868,-0.0004001074542781789,-0.0011824011225936646,1
64,-5685.498554951981,-7.033772887629241,-0.44697775844924487,-1.2982183647551582,-0.18247290220713638,0.5830042393263507,-0.05828645551216232,-0.0013243124184244357,0.0016107528453649515,0.003965646946271656,-0.007138866361789261,-0.0001804466045034177,2
65,-5684.498638115183,-7.0428247053879796,-1.3476279436796934,-0.17931065654994907,-0.33214351265238407,-0.37330936177195956,-0.05785673439101842,-0.00046387347977259227,-0.0018600810649857071,0.00116048334832368,-0.006802534978692883,-0.0009587145180294666,2
66,-5683.499126263927,-5.05436444045031,-1.214748074922967,1.7643131451518177,-0.4574009121269952,0.7301740030479605,0.07725599800586176,-0.0005461273178076945,0.0038569387232595606,-0.0002560218825067058,-0.003032850872829104,0.00023403983561576158,2
67,-5682.498833515874,-7.042613368846149,-1.4237249253085649,-0.108545829022492,0.6628256461532132,-0.37495034623453977,-0.059686124347446946,0.00020764257819487234,-0.0018262792182397768,0.0015348716619415683,-0.005446307291877117,-9.432904176409707e-05,2
68,-5681.498636711815,-7.040220856823869,-1.365878321427376,-0.23461533536237866,-0.3272911543278346,0.6238129108979528,-0.009903616832361493,-0.0010358826721021126,0.0019383448032206823,0.002016548755738753,-0.006677567800928351,8.657495940203177e-05,2
69,-5680.498474564861,-7.054195211948221,0.7912871975610651,1.6638449902896753,-0.2988204604855399,-0.23645001690047213,0.022744305151091118,0.0007220245053520337,0.001548243517277746,0.0006370040374316522,-0.0012567192937621824,-0.0012332798045835466,2
70,-5679.498474617287,-7.053950335150806,0.7911911295275835,1.6638663565704432,-0.29863289954419814,-0.23645323307983734,0.022740986699918822,0.0007220802091724459,0.0015482239433366842,0.0006369305177721044,-0.0012564825850397573,-0.001233071084388166,2
71,-5678.499208254271,-4.045112018710469,0.6972732218167567,0.6368704545541105,-0.2301934336063952,0.7016921794686473,0.024023669748959586,-0.000877329279819366,0.004160777732392658,0.0025048599042026974,-0.002129775608387325,-0.00022334877135293197,1
72,-5677.498963478217,-5.038040226897249,0.6217080985645522,-0.3625937857029877,-0.16513855470681502,0.6485116333936433,-0.019556137670152053,-0.001122206956966575,0.0032014807723732205,0.0036411452233254264,-0.003952134072436948,-0.00029708120945979514,2
73,-5676.498963530642,-5.0377953500998345,0.6216120305310707,-0.36257241942221957,-0.16495099376547326,0.6485084172142781,-0.01955945612132435,-0.0011221512531461627,0.003201461198432159,0.0036410717036658787,-0.003951897363714521,-0.00029687248926441457,2
74,-5675.498963583068,-5.03755047330242,0.6215159624975891,-0.3625510531414514,-0.1647634328241315,0.6485052010349128,-0.019562774572496652,-0.0011220955493257505,0.0032014416244910936,0.003640998184006331,-0.003951660654992096,-0.00029666376906903053,2
75,-5674.4988837978,-6.0336003691704025,-1.4242529846389245,-1.1646640423323837,-0.2658531295118792,-0.4294218347535103,-0.1030166990926915,-0.0010994275765630202,-0.0029328711109517912,0.002233786040967554,-0.008210358869688269,-0.001011172757229524,2
76,-5673.498883850225,-6.033355492372988,-1.424349052672406,-1.1646426760516158,-0.2656655685705377,-0.4294250509328756,-0.10302001754386379,-0.001099371872742608,-0.002932890684892853,0.0022337125213080064,-0.008210122160965842,-0.0010109640370341434,2
77,-5672.498879421343,-6.0315277046826745,-1.4221673572900708,-1.2262210692431574,-0.2575716532148839,-0.5070709919262668,1.3840293145877443,-0.17619394500419536,0.678132219460141,-0.00801075176435894,-0.5361864168890782,0.07253694936669926,2
78,-5671.498883955076,-6.032865738778159,-1.424541188739369,-1.1645999434900793,-0.2652904466878542,-0.429431483291606,-0.10302665444620838,-0.0010992604651017836,-0.0029329298327749782,0.0022335654819889143,-0.008209648743520988,-0.0010105465966433788,2
79,-5670.506723632044,25.95975634803165,-1.3521954353423593,0.05064467751867323,-0.33698463928759204,-0.4212535796053575,-0.08348299787060731,-0.006917526567731069,-0.0037300842880324363,0.00013115840563171098,5.448153535726359e-06,-0.0006357631023459806,1
80,-5669.4985571864945,-7.038525318672092,-0.3549859654161436,-0.2499813990441423,-0.2484026484888567,-0.3595503202097325,-0.061950989064148226,-0.00031072259552600886,-0.00117210908140471,0.002002986301314361,-0.005642942998331837,-0.001157527098494604,2
81,-5668.506803574588,26.956540874291875,0.6932853076937092,0.8528217655519105,-0.23533225977581926,0.6566638076449699,-3.90287039293925e-05,-0.006940027429032565,0.0024041697255872616,0.0015381499896918456,0.004264856494399176,7.937204640065458e-05,1
82,-5667.498639006419,-7.038661799831932,-1.3492611002488804,-0.1789474297768904,-0.32895497664957507,-0.3733640368211686,-0.057913148060947495,-0.0004629265148255933,-0.0018604138219837708,0.0011592335141113713,-0.006798510930411631,-0.0009551662747079761,2
83,-5666.498639058844,-7.038416923034517,-1.349357168282362,-0.17892606349612225,-0.3287674157082333,-0.3733672530005338,-0.05791646651211979,-0.0004628708110051811,-0.001860433395924836,0.0011591599944518235,-0.006798274221689204,-0.0009549575545125955,2
84,-5665.49863911127,-7.0381720462371025,-1.3494532363158436,-0.1789046972153541,-0.32857985476689155,-0.373370469179899,-0.05791978496329209,-0.0004628151071847706,-0.0018604529698658977,0.0011590864747922757,-0.006798037512966777,-0.0009547488343172115,2
85,-5664.498639163695,-7.037927169439688,-1.3495493043493252,-0.17888333093458594,-0.32839229382555,-0.3733736853592643,-0.05792310341446439,-0.0004627594033643584,-0.0018604725438069595,0.0011590129551327314,-0.006797800804244351,-0.0009545401141218309,2
86,-5663.498720944337,-6.029654254889506,0.5628562645243252,-1.3064114866553656,-0.10193505907031691,-0.4018426442211167,-0.11114215786667743,-0.0007941841806576769,-0.0015565552389096118,0.003920188820480322,-0.005895672374692278,-0.0014127636018720503,2
87,-5662.498914237139,-6.048222301862078,0.6955933010464043,1.6865421796285633,0.7032130767664737,0.7575379703289821,0.06804974727707426,0.0006266666436418696,0.005323558310757708,0.001835341528119029,0.0004337548814858604,0.0006888063702274731,2
88,-5661.499944290712,-1.034224891683364,0.6197803992174621,-0.33441480931519807,-0.16304266810764964,0.6426542119392803,-0.022709815332930247,-0.0019036712038938356,0.0029745337483620543,0.0035153270096868095,-0.0031235383437733188,-0.000254950252036941,1
89,-5660.49871954097,-6.027050406325396,0.5446058867766427,-1.3617161654677952,-0.09708270074576747,0.5952796284487957,-0.0631890403080205,-0.0013661933729871973,0.002241870629296778,0.004776254227895395,-0.005770705196927748,-0.0003674741244405485,2
90,-5659.501905738636,6.957389015020481,0.7123359230965364,0.7691972602560622,-0.23340844449275808,-0.3114672462547284,-0.032529055456546815,-0.0024555722505888696,-0.0002613218251410615,0.0013044118417914758,1.868787577974091e-05,-0.0011573699601699842,1
91,-5658.501905956003,6.964435133447513,0.6366731471414858,-0.22330770102716124,-0.16857983770875315,-0.3660992829758622,-0.07688400848666384,-0.0028960388047495405,-0.0012772772453990377,0.0024095366861427406,-0.0015974684909936822,-0.0012214045397026605,1
92,-5657.49872092901,-6.041787477364254,0.7134132721665735,0.6787693661572262,-0.23009178510759284,-0.292604300213771,-0.022458799415821795,8.719455822695917e-05,0.00047519901007784734,0.0017093509745014091,-0.00266146597136602,-0.0012830246812436392,2
93,-5656.498720981436,-6.04154260056684,0.7133172041330919,0.6787907324379944,-0.2299042241662511,-0.2926075163931362,-0.022462117866994098,8.725026204736965e-05,0.0004751794361367856,0.0017092774548418614,-0.0026612292626435933,-0.0012828159610482586,2
94,-5655.498721033861,-6.041297723769425,0.7132211360996104,0.6788120987187625,-0.22971666322490955,-0.2926107325725014,-0.022465436318166394,8.730596586778186e-05,0.00047515986219572037,0.0017092039351823136,-0.002660992553921168,-0.0012826072408528746,2
95,-5654.498721086287,-6.04105284697201,0.7131250680661287,0.6788334649995307,-0.2295291022835678,-0.2926139487518667,-0.022468754769338697,8.736166968819408e-05,0.0004751402882546586,0.0017091304155227658,-0.002660755845198741,-0.001282398520657494,2
96,-5653.498721138713,-6.040807970174597,0.7130290000326471,0.6788548312802988,-0.22934154134222604,-0.2926171649312319,-0.022472073220510994,8.74173735086063e-05,0.00047512071431359687,0.001709056895863218,-0.0026605191364763143,-0.0012821898004621135,2
97,-5652.498721191138,-6.040563093377182,0.7129329319991655,0.678876197561067,-0.22915398040088428,-0.2926203811105971,-0.02247539167168329,8.747307732901677e-05,0.0004751011403725351,0.0017089833762036703,-0.0026602824277538874,-0.0012819810802667294,2
98,-5651.498721243564,-6.0403182165797675,0.7128368639656839,0.6788975638418351,-0.22896641945954274,-0.2926235972899624,-0.022478710122855593,8.752878114942899e-05,0.0004750815664314699,0.0017089098565441225,-0.0026600457190314604,-0.0012817723600713489,2
99,-5650.4987212959895,-6.040073339782353,0.7127407959322024,0.6789189301226033,-0.22877885851820098,-0.2926268134693276,-0.02248202857402789,8.75844849698412e-05,0.00047506199249040815,0.0017088363368845747,-0.0026598090103090353,-0.0012815636398759648,2
100,-5649.498719952712,-6.031158003183453,0.619115846329914,-0.36895480881535414,-0.15966057623367166,0.6498730710175467,-0.01887390869197106,-0.000925058372981585,0.0032575911622620066,0.00367024714762956,-0.004151708325485207,-0.000300934902563288,2
101,-5648.498720005137,-6.0309131263860385,0.6190197782964324,-0.368933442534586,-0.1594730152923299,0.6498698548381814,-0.018877227143143355,-0.0009250026691611728,0.0032575715883209413,0.003670173627970012,-0.00415147161676278,-0.0003007261823679074,2
102,-5647.498720057563,-6.030668249588624,0.6189237102629508,-0.36891207625381783,-0.15928545435098815,0.6498666386588161,-0.01888054559431565,-0.0009249469653407624,0.0032575520143798796,0.0036701001083104643,-0.004151234908040353,-0.00030051746217252685,2
103,-5646.498719945049,-6.037224614420828,0.6943943501510381,0.6236356175909418,-0.22373893925230978,0.7044922430212195,0.02546777053345675,-0.000484369003539267,0.004273468286755733,0.0025648282246401003,-0.002534605123822076,-0.00023606544224908253,2
104,-5645.498719997474,-6.0369797376234136,0.6942982821175566,0.62365698387171,-0.22355137831096802,0.7044890268418542,0.025464452082284456,-0.0004843132997188565,0.004273448712814671,0.0025647547049805525,-0.002534368415099651,-0.00023585672205370196,2
105,-5644.4987200499,-6.036734860825999,0.694202214084075,0.6236783501524781,-0.22336381736962627,0.704485810662489,0.025461133631112146,-0.0004842575958984443,0.004273429138873609,0.0025646811853210047,-0.002534131706377224,-0.0002356480018583214,2
106,-5643.5014153598395,4.976830091982591,0.5418985504761477,-1.2848008699821138,-0.09638315801428893,0.5792585562921584,-0.07177205569900848,-0.0035167240551882773,0.0016182948096747603,0.0044322391711969856,-0.003498458078608284,-0.00025724943680301225,1
107,-5642.4985582721065,-7.045516128401135,-0.20644638647700864,1.735648145664581,-0.37262059475795695,-0.2503795159690567,0.02666268191208912,0.0005718259235872716,0.000859234114820428,-0.0002093954575150518,-0.0024037657118346207,-0.0010234050537631732,2
108,-5641.4985583245325,-7.045271251603721,-0.20654245451049025,1.735669511945349,-0.3724330338166152,-0.25038273214842194,0.02665936346091681,0.0005718816274076839,0.0008592145408793662,-0.00020946897717459957,-0.002403529003112194,-0.0010231963335677926,2
109,-5640.500600369281,0.9677444866087638,-1.3526361587756526,-0.12269630840515185,-0.3257010081579531,-0.3850627988330686,-0.0642039111306424,-0.0020261335277821724,-0.0023142100003007947,0.0009079646851318797,-0.005142503016696505,-0.0008719479608391776,1
110,-5639.500600586646,0.9747906050357967,-1.4282989347307031,-1.1152012696883749,-0.2608724013739482,-0.43969483555420247,-0.10855886416075941,-0.0024666000819428434,-0.003330165420558773,0.0020130895294831444,-0.006758659383469928,-0.0009359825403718574,1
111,-5638.500437208927,0.9762879513425483,0.5597709947673623,-1.257162376819038,-0.09882994034580267,-0.41208348322815647,-0.11665113842302238,-0.0021619137242416186,-0.001953653809105966,0.0037002275055913855,-0.004446339975698207,-0.0013396605869681999,1
112,-5637.500600691497,0.9752803586306259,-1.4284910707976664,-1.1151585371268384,-0.2604972794912649,-0.4397012679129329,-0.108565501063104,-0.0024664886743020207,-0.0033302045684408983,0.002012942490164049,-0.006758185966025075,-0.0009355650999810928,1
113,-5636.500600743922,0.9755252354280405,-1.428587138831148,-1.1151371708460702,-0.26030971854992313,-0.4397044840922981,-0.10856881951427631,-0.0024664329704816084,-0.003330224142381962,0.002012868970504501,-0.006757949257302648,-0.0009353563797857122,1
