,0,1,Class
197,-5.629021316446238,-0.14930978349328658,2
198,-5.641233459194013,-1.1155046953699883,2
199,-5.641233459194013,-1.1155046953699883,2
200,-5.632754696083421,-2.026854194779341,2
201,-5.643054026293193,-1.1023614146448306,2
202,-5.643054026293193,-1.1023614146448306,2
203,-5.643054026293193,-1.1023614146448306,2
204,-5.641303684873798,-1.092668222605307,2
205,-5.643054026293193,-1.1023614146448306,2
206,-0.6519920950381923,-0.07924515525193618,1
207,-0.6519920950381923,-0.07924515525193618,1
208,-0.6519920950381923,-0.07924515525193618,1
209,-0.6519920950381923,-0.07924515525193618,1
210,-0.6519920950381923,-0.07924515525193618,1
211,-0.6519920950381923,-0.07924515525193618,1
212,-0.6519920950381923,-0.07924515525193618,1
213,-5.6648622587884425,-0.0019089825986544037,2
214,-5.6648622587884425,-0.0019089825986544037,2
215,-5.641329936909483,0.5522144694208765,2
216,-5.641329936909483,0.5522144694208765,2
217,-4.649644837310029,-0.10443045849590829,2
218,-4.649644837310029,-0.10443045849590829,2
219,-4.649644837310029,-0.10443045849590829,2
220,23.33808349766966,0.03920133026185065,1
221,23.33808349766966,0.03920133026185065,1
222,-5.637606147063657,-0.08997215236722896,2
223,-5.637606147063657,-0.08997215236722896,2
224,-5.666377700728971,0.9599603982448223,2
225,-5.666377700728971,0.9599603982448223,2
226,-5.666377700728971,0.9599603982448223,2
227,-5.666377700728971,0.9599603982448223,2
228,-5.666377700728971,0.9599603982448223,2
229,-5.663041691689263,-0.015052263323812012,2
230,-0.6284693629505901,-2.0448527363065647,1
231,-0.6284693629505901,-2.0448527363065647,1
232,-0.6284693629505901,-2.0448527363065647,1
233,-0.6284693629505901,-2.0448527363065647,1
234,-0.6284693629505901,-2.0448527363065647,1
235,-0.6284693629505901,-2.0448527363065647,1
236,-0.6284693629505901,-2.0448527363065647,1
237,-0.6284693629505901,-2.0448527363065647,1
238,-0.6284693629505901,-2.0448527363065647,1
239,-3.6553304567036373,-1.9658210834271004,2
240,-3.6485661931853968,-2.012015433828001,2
241,-5.6633468168479135,-0.9637783634421312,2
242,-3.6330180413979134,-2.0208331835199336,2
243,-3.6330180413979134,-2.0208331835199336,2
244,-3.6330180413979134,-2.0208331835199336,2
245,-0.6421969476388948,-2.04917826733979,1
246,-0.6421969476388948,-2.04917826733979,1
247,-5.654761986230494,-1.0231159945681885,2
248,-4.6359172526217245,-0.10010492746268297,2
249,-5.656582553329673,-1.0099727138430308,2
250,-5.656582553329673,-1.0099727138430308,2
251,-5.636090705123129,-1.0518415332107054,2
252,-5.636090705123129,-1.0518415332107054,2
253,-4.651266346757384,0.005427054064274539,2
254,-5.649818289811433,-1.0561670642439307,2
255,-5.649818289811433,-1.0561670642439307,2
256,-5.649818289811433,-1.0561670642439307,2
257,-5.649818289811433,-1.0561670642439307,2
258,-5.649818289811433,-1.0561670642439307,2
259,-5.649818289811433,-1.0561670642439307,2
260,-5.649818289811433,-1.0561670642439307,2
261,-4.642986641298615,-1.0026366771801019,2
262,-4.642986641298615,-1.0026366771801019,2
263,-4.642986641298615,-1.0026366771801019,2
264,-4.642986641298615,-1.0026366771801019,2
265,-4.642986641298615,-1.0026366771801019,2
266,-4.642986641298615,-1.0026366771801019,2
267,-4.642986641298615,-1.0026366771801019,2
268,-5.647798665060431,-0.9725961131340635,2
269,-4.6481293953695,-1.0662998393393848,2
270,-5.651333731751961,-0.09429768340045427,2
271,-5.651333731751961,-0.09429768340045427,2
272,5.350553878058041,-1.0361947830423486,1
273,5.350553878058041,-1.0361947830423486,1
274,2.371440744236323,-1.087095119299134,1
275,5.353982132536574,-0.10737647187461441,1
276,-5.649818289811433,-1.0561670642439307,2
277,-5.6342701380239495,-1.064984813935863,2
278,-5.6342701380239495,-1.064984813935863,2
279,-5.6342701380239495,-1.064984813935863,2
280,-4.664887863938862,0.853113391314343,2
281,-4.664887863938862,0.853113391314343,2
282,-4.675481984809755,0.6894824952200546,2
283,-4.680236958074522,0.9586453728413006,2
284,-4.680236958074522,0.9586453728413006,2
285,-0.6296796797324683,-0.13425725534476848,1
286,-0.6296796797324683,-0.13425725534476848,1
287,-0.6296796797324683,-0.13425725534476848,1
288,-0.6296796797324683,-0.13425725534476848,1
289,-0.6296796797324683,-0.13425725534476848,1
290,-0.6296796797324683,-0.13425725534476848,1
291,34.36571177726393,-0.028889558305141755,1
292,34.36571177726393,-0.028889558305141755,1
293,24.35319485164125,-0.9153320139186971,1
294,-5.663041691689263,-0.015052263323812012,2
295,15.36790843259295,-1.0348152653878293,1
296,-5.648302847870904,-2.018036445087408,2
297,-4.635376444224155,0.8719232073143292,2
298,34.357432071805164,0.9791741729392348,1
299,34.357432071805164,0.9791741729392348,1
300,34.364196335323406,0.9329798225383349,1
301,34.364196335323406,0.9329798225383349,1
302,4.339069836216811,0.9438711041409585,1
303,8.367619824411793,0.8547066761660408,1
304,8.367619824411793,0.8547066761660408,1
305,8.367619824411793,0.8547066761660408,1
306,8.367619824411793,0.8547066761660408,1
307,8.367619824411793,0.8547066761660408,1
308,8.367619824411793,0.8547066761660408,1
309,8.340363712687006,0.9427698459346153,1
310,-2.665257276760181,0.007122534290456455,1
311,-2.665257276760181,0.007122534290456455,1
312,-2.665257276760181,0.007122534290456455,1
313,9.361934205018185,-1.006683948765151,1
314,9.355169941499945,-0.9604895983642515,1
315,-4.680236958074522,0.9586453728413006,2
316,-5.64426434307507,0.8082340663169648,2
317,-5.651028606593311,0.8544284167178647,2
318,-5.64426434307507,0.8082340663169648,2
319,-5.651028606593311,0.8544284167178647,2
320,0.3395965268457928,0.9318290816221441,1
321,-5.632357325485946,0.8257028780753478,2
322,-5.632357325485946,0.8257028780753478,2
323,-5.632357325485946,0.8257028780753478,2
324,-5.632357325485946,0.8257028780753478,2
325,-5.632357325485946,0.8257028780753478,2
326,-5.632357325485946,0.8257028780753478,2
327,-5.632357325485946,0.8257028780753478,2
328,-5.647997722712254,-1.0693103449690884,2
329,-5.647997722712254,-1.0693103449690884,2
330,-5.647997722712254,-1.0693103449690884,2
331,-5.647997722712254,-1.0693103449690884,2
332,-0.6504766530976638,-1.0411145360954126,1
333,18.37084942366091,-2.0007964100673536,1
334,-5.643054026293193,-1.1023614146448306,2
335,-3.636354050437621,-1.0458205219512982,2
336,-3.636354050437621,-1.0458205219512982,2
337,-3.636354050437621,-1.0458205219512982,2
338,-3.636354050437621,-1.0458205219512982,2
339,36.33788719506601,-0.883531477395479,1
340,36.33788719506601,-0.883531477395479,1
341,36.344651458584245,-0.929725827796379,1
342,36.344651458584245,-0.929725827796379,1
343,-5.644569468233721,-0.1404920338013543,2
344,-5.64608491017425,0.8213773470421225,2
345,-5.64608491017425,0.8213773470421225,2
346,-5.639483117774619,-1.1058115033304647,2
347,-4.6481293953695,-1.0662998393393848,2
348,-4.6481293953695,-1.0662998393393848,2
349,-5.649818289811433,-1.0561670642439307,2
350,-5.649818289811433,-1.0561670642439307,2
351,-5.649818289811433,-1.0561670642439307,2
352,-5.649818289811433,-1.0561670642439307,2
353,-4.651160279250557,0.8574389223475684,2
354,-5.651333731751961,-0.09429768340045427,2
355,-4.649949962468678,-1.053156558614227,2
356,-4.649949962468678,-1.053156558614227,2
357,-4.644701140890967,-0.13748152817165069,2
358,-3.631105228859909,-0.1301454915087217,2
359,-5.658097995270202,-0.04810333299955436,2
360,-5.65284917369249,0.8675716974430224,2
361,-5.65284917369249,0.8675716974430224,2
362,-5.658097995270202,-0.04810333299955436,2
363,-4.671366926587337,-0.5322996151301184,2
364,-4.657102006793038,-1.3397882479938563,2
365,-4.657102006793038,-1.3397882479938563,2
366,-4.661856980057805,-1.0706253703726103,2
367,-4.657102006793038,-1.3397882479938563,2
368,-4.657102006793038,-1.3397882479938563,2
369,2.347811944641894,0.026500593472199907,1
370,2.347811944641894,0.026500593472199907,1
371,2.347811944641894,0.026500593472199907,1
372,0.37018864761028597,-0.13124674971506486,1
373,-1.6485244133412391,-1.057268322450274,1
374,-3.643118313955861,-0.9996261715503983,2
375,-3.643118313955861,-0.9996261715503983,2
376,-5.649513164652783,-0.10744096412561191,2
377,-5.649513164652783,-0.10744096412561191,2
378,-5.649513164652783,-0.10744096412561191,2
379,-5.649513164652783,-0.10744096412561191,2
380,-5.649513164652783,-0.10744096412561191,2
381,-2.6517287497237,-0.08526616651134342,1
382,1.3614721443356204,-0.06889861295930359,1
383,1.3614721443356204,-0.06889861295930359,1
384,1.3614721443356204,-0.06889861295930359,1
385,1.3614721443356204,-0.06889861295930359,1
386,1.3614721443356204,-0.06889861295930359,1
387,1.3614721443356204,-0.06889861295930359,1
388,1.3614721443356204,-0.06889861295930359,1
389,1.3614721443356204,-0.06889861295930359,1
390,1.3614721443356204,-0.06889861295930359,1
391,1.3614721443356204,-0.06889861295930359,1
392,1.3614721443356204,-0.06889861295930359,1
393,-1.6295480070752224,-0.1372677609744721,1
394,16.345968527440444,0.06864767228805059,1
395,16.345968527440444,0.06864767228805059,1
396,16.345968527440444,0.06864767228805059,1
397,16.345968527440444,0.06864767228805059,1
398,16.345968527440444,0.06864767228805059,1
399,16.345968527440444,0.06864767228805059,1
400,-4.656714225986919,-1.0069622082133272,2
401,-2.65818788808329,0.9096542840078755,1
402,-2.65818788808329,0.9096542840078755,1
403,-2.65818788808329,0.9096542840078755,1
404,-2.65818788808329,0.9096542840078755,1
405,-2.65818788808329,0.9096542840078755,1
406,-2.65818788808329,0.9096542840078755,1
407,-2.65818788808329,0.9096542840078755,1
408,-2.65818788808329,0.9096542840078755,1
409,-2.65818788808329,0.9096542840078755,1
410,-2.65818788808329,0.9096542840078755,1
411,-2.65818788808329,0.9096542840078755,1
412,-2.65818788808329,0.9096542840078755,1
413,-2.65818788808329,0.9096542840078755,1
414,-2.65818788808329,0.9096542840078755,1
415,-2.65818788808329,0.9096542840078755,1
416,0.3343477052680809,0.016154051179567343,1
417,0.3343477052680809,0.016154051179567343,1
418,-5.629021316446238,-0.14930978349328658,2
419,-5.629021316446238,-0.14930978349328658,2
420,-5.644370410581898,-0.043777801966329036,2
421,-5.644370410581898,-0.043777801966329036,2
422,0.37018864761028597,-0.13124674971506486,1
423,0.37018864761028597,-0.13124674971506486,1
424,0.37018864761028597,-0.13124674971506486,1
425,-5.643054026293193,-1.1023614146448306,2
426,-5.647997722712254,-1.0693103449690884,2
427,-5.647997722712254,-1.0693103449690884,2
428,-5.647997722712254,-1.0693103449690884,2
429,-5.647997722712254,-1.0693103449690884,2
430,-5.641233459194013,-1.1155046953699883,2
431,-3.643317371607685,-1.0963404033854234,2
432,-3.643317371607685,-1.0963404033854234,2
433,11.341179011497147,-0.9587941181380695,1
434,11.341179011497147,-0.9587941181380695,1
435,11.334414747978906,-0.9125997677371696,1
436,11.334414747978906,-0.9125997677371696,1
437,-0.6418918224802443,-1.1004521672214702,1
438,-5.6290205326861855,-1.0975703217175932,2
439,-5.627270191266791,-1.0878771296780696,2
440,-4.656714225986919,-1.0069622082133272,2
441,-4.656714225986919,-1.0069622082133272,2
442,-4.656714225986919,-1.0069622082133272,2
443,-5.647997722712254,-1.0693103449690884,2
444,-5.647997722712254,-1.0693103449690884,2
445,-5.647997722712254,-1.0693103449690884,2
446,-5.647997722712254,-1.0693103449690884,2
447,-5.647997722712254,-1.0693103449690884,2
448,-4.663677547156984,-1.0574820896474526,2
449,-5.651333731751961,-0.09429768340045427,2
450,-3.62928466176073,-0.14328877223387934,2
451,-5.656277428171023,-0.061246613724712,2
452,-5.656277428171023,-0.061246613724712,2
453,-4.644502083239144,-0.040767296336625417,2
454,11.349458716955917,-1.966857849382446,1
455,0.3465598480158571,0.9823489630562693,1
456,0.3465598480158571,0.9823489630562693,1
457,0.3465598480158571,0.9823489630562693,1
458,-2.6327523434576836,0.8347343949644587,1
459,18.3537858299329,-1.0301092795319438,1
460,-2.626385450536919,-2.0640170282911297,1
461,-2.626385450536919,-2.0640170282911297,1
462,-5.651028606593311,0.8544284167178647,2
463,-5.6357855799644785,-0.10311543309238659,2
464,-4.641471199358087,-1.9645060580235787,2
465,-4.641471199358087,-1.9645060580235787,2
466,-0.6471406440579562,-2.016127197664048,1
467,-0.6471406440579562,-2.016127197664048,1
468,-0.6471406440579562,-2.016127197664048,1
469,-0.6471406440579562,-2.016127197664048,1
470,-5.637301021905007,0.85875394775109,2
471,-4.658229667927448,-0.04509282736985074,2
472,-4.658229667927448,-0.04509282736985074,2
473,-4.658229667927448,-0.04509282736985074,2
474,-4.658229667927448,-0.04509282736985074,2
475,-4.658229667927448,-0.04509282736985074,2
476,-4.658229667927448,-0.04509282736985074,2
477,-4.658229667927448,-0.04509282736985074,2
478,-4.658229667927448,-0.04509282736985074,2
479,-4.658229667927448,-0.04509282736985074,2
480,-4.658229667927448,-0.04509282736985074,2
481,-4.658229667927448,-0.04509282736985074,2
482,-4.658229667927448,-0.04509282736985074,2
483,-5.642748901134542,-0.1536353145265119,2
484,-4.652781788697912,0.9672964349077512,2
485,-4.652781788697912,0.9672964349077512,2
486,-4.636222377780374,-1.0488310275810018,2
487,-4.6279426723216055,-2.056894758825379,2
488,-4.6279426723216055,-2.056894758825379,2
489,-4.6279426723216055,-2.056894758825379,2
490,-4.6279426723216055,-2.056894758825379,2
491,-5.663041691689263,-0.015052263323812012,2
492,-5.658097995270202,-0.04810333299955436,2
493,-5.658097995270202,-0.04810333299955436,2
494,-5.658097995270202,-0.04810333299955436,2
495,-5.658097995270202,-0.04810333299955436,2
496,-4.666897154192336,0.630144864093997,2
497,-4.627637547162955,-1.1081686587070594,2
498,-4.627637547162955,-1.1081686587070594,2
499,-4.62587396609759,-1.1005505310997645,2
500,8.355301614157192,-0.9635001039939551,1
501,3.3713090715790774,-1.0840846136694304,1
502,3.3713090715790774,-1.0840846136694304,1
503,-3.64605558621601,0.8299389846277706,2
504,-3.6463482554887423,0.8273983583015297,2
505,2.349128328930599,-1.0320830192063017,1
506,2.349128328930599,-1.0320830192063017,1
507,6.362634348148571,-0.06698936553594313,1
508,15.351149964023588,0.8845979652658985,1
509,15.352806328317827,0.8938311134714345,1
510,-4.676900949034814,-0.016367288727333715,2
511,-4.672145975770047,-0.28553016634857975,2
512,-4.672145975770047,-0.28553016634857975,2
513,-4.642681516139964,-0.05391057706178305,2
514,-4.642681516139964,-0.05391057706178305,2
515,-4.642681516139964,-0.05391057706178305,2
516,-5.650829548941488,0.9511426485528899,2
517,0.368368080511107,-0.1181034689899072,1
518,-5.644370410581898,-0.043777801966329036,2
519,3.3612087990211292,-0.06287760169989635,1
520,-4.666509373386217,0.9629709038745259,2
521,-4.666509373386217,0.9629709038745259,2
522,-4.666509373386217,0.9629709038745259,2
523,-4.666509373386217,0.9629709038745259,2
524,-5.648302847870904,-2.018036445087408,2
525,-5.648302847870904,-2.018036445087408,2
526,2.3613404716783752,-0.06588810732959997,1
527,-5.648302847870904,-2.018036445087408,2
528,-5.652650116040666,0.9642859292780476,2
529,-5.649818289811433,-1.0561670642439307,2
530,-5.649818289811433,-1.0561670642439307,2
531,-5.649818289811433,-1.0561670642439307,2
532,0.3548395534746261,-0.025714768188107306,1
533,9.353959624718067,0.9501058825975442,1
534,-5.644569468233721,-0.1404920338013543,2
535,-5.644569468233721,-0.1404920338013543,2
536,-3.6326206708004376,0.831723889334755,2
537,-3.6326206708004376,0.831723889334755,2
538,-4.646017525179672,0.9211020845068513,2
539,-4.646017525179672,0.9211020845068513,2
540,-5.65284917369249,0.8675716974430224,2
541,-4.632488998143192,0.8287133837050514,2
542,-4.632488998143192,0.8287133837050514,2
543,-4.634706935839846,-2.0107004084244795,2
544,-4.634706935839846,-2.0107004084244795,2
545,-2.6584930132419404,-0.039071816110443504,1
546,-2.6584930132419404,-0.039071816110443504,1
547,-4.670136685516574,-0.0625616391282337,2
548,-5.65961343721073,0.9137660478439223,2
549,-5.65961343721073,0.9137660478439223,2
550,-4.649949962468678,-1.053156558614227,2
551,-4.649949962468678,-1.053156558614227,2
552,-4.649949962468678,-1.053156558614227,2
553,-5.647997722712254,-1.0693103449690884,2
554,-5.647997722712254,-1.0693103449690884,2
555,-5.647997722712254,-1.0693103449690884,2
556,-5.656582553329673,-1.0099727138430308,2
557,-5.656582553329673,-1.0099727138430308,2
558,-5.656582553329673,-1.0099727138430308,2
559,-5.643054026293193,-1.1023614146448306,2
560,-3.653112519006983,0.8735927087024297,2
561,-3.653112519006983,0.8735927087024297,2
562,0.360088375052338,0.8899602622544694,1
563,14.342604560624588,-0.9629058819741163,1
564,-1.6571092439586586,-0.9979306913242166,1
565,15.366698115811072,0.8757802155739661,1
566,15.359933852292832,0.921974565974866,1
567,15.366698115811072,0.8757802155739661,1
568,15.366698115811072,0.8757802155739661,1
569,15.359933852292832,0.921974565974866,1
570,15.359933852292832,0.921974565974866,1
571,15.359933852292832,0.921974565974866,1
572,15.366698115811072,0.8757802155739661,1
573,-5.641233459194013,-1.1155046953699883,2
574,-5.641233459194013,-1.1155046953699883,2
575,-5.641233459194013,-1.1155046953699883,2
576,-5.641233459194013,-1.1155046953699883,2
577,-5.641233459194013,-1.1155046953699883,2
578,18.361054276261616,-0.03086329797949973,1
579,18.361054276261616,-0.03086329797949973,1
580,-4.655198784046391,-1.968831589056804,2
581,-5.6293264416048885,-1.0980358836116053,2
582,-5.6293264416048885,-1.0980358836116053,2
583,-2.6500142501313477,-0.950421315519795,1
584,15.361144169074711,-0.9886209149869297,1
585,-5.64426434307507,0.8082340663169648,2
586,-5.64426434307507,0.8082340663169648,2
587,-5.64426434307507,0.8082340663169648,2
588,-5.64426434307507,0.8082340663169648,2
589,-2.650271077577039,-0.07811360079806075,1
590,-2.6499784083043068,-0.07557297447181986,1
591,-0.6486560859984848,-1.0542578168205703,1
592,49.34869271842824,1.0705261077856894,1
593,-4.6344018106811955,-1.0619743083061595,2
594,-2.637696039876745,0.8677854646402009,1
595,-2.637696039876745,0.8677854646402009,1
596,-2.637696039876745,0.8677854646402009,1
597,-2.637696039876745,0.8677854646402009,1
598,-4.646017525179672,0.9211020845068513,2
599,-4.646017525179672,0.9211020845068513,2
600,-5.651333731751961,-0.09429768340045427,2
601,-5.651333731751961,-0.09429768340045427,2
602,-4.660132890674095,0.583950513693097,2
603,-4.660132890674095,0.583950513693097,2
604,-4.665192989097513,-0.09561270880397597,2
605,-5.636090705123129,-1.0518415332107054,2
606,-5.636090705123129,-1.0518415332107054,2
607,-4.667202279350986,-0.3185812360243221,2
608,-4.667202279350986,-0.3185812360243221,2
609,-1.6280325651346939,-1.0991371418179485,1
610,-1.6280325651346939,-1.0991371418179485,1
611,-5.647997722712254,-1.0693103449690884,2
612,-5.647997722712254,-1.0693103449690884,2
613,-3.6617895950632273,-0.9709006329078815,2
614,-3.6617895950632273,-0.9709006329078815,2
615,-5.651333731751961,-0.09429768340045427,2
616,-5.651333731751961,-0.09429768340045427,2
617,-4.6359172526217245,-0.10010492746268297,2
