,0,1,2,3,4,5,6,7,Class
0,-1.6483253556894186,-0.9605540906152474,1.8162319433980227,0.2265123275182026,-0.8250343196542202,0.553344960750059,0.05410453887004048,-0.016047609151477807,1
1,-1.6498407976299434,0.001315290228230188,1.820784785431128,0.49882011237026597,-0.8478344903532145,0.5628387236544365,0.04962204759895694,-0.016166206319782234,1
2,-1.6498407976299434,0.001315290228230188,1.820784785431128,0.49882011237026597,-0.8478344903532145,0.5628387236544365,0.04962204759895694,-0.016166206319782234,1
3,-5.627810999664367,-2.05990526445506,-1.0928230650965796,0.5278967748915874,-0.49493804893844,-0.5701692910008641,-0.12003195006889253,-0.018790363063580826,2
4,-5.627810999664367,-2.05990526445506,-1.0928230650965796,0.5278967748915874,-0.49493804893844,-0.5701692910008641,-0.12003195006889253,-0.018790363063580826,2
5,-5.627810999664367,-2.05990526445506,-1.0928230650965796,0.5278967748915874,-0.49493804893844,-0.5701692910008641,-0.12003195006889253,-0.018790363063580826,2
6,-5.627810999664367,-2.05990526445506,-1.0928230650965796,0.5278967748915874,-0.49493804893844,-0.5701692910008641,-0.12003195006889253,-0.018790363063580826,2
7,-4.642681516139963,-0.05391057706176711,0.8223486080129039,0.6951286219809432,-0.846831749218269,0.511248538058627,0.007519827426566268,-0.0166768012225116,2
8,-5.657792870111547,0.9006227671187844,0.8671400955407678,1.0587618239377727,0.08241218336821954,0.7559653856235913,0.014735912807959148,0.010403409395817421,2
9,-5.652849173692485,0.8675716974430442,-0.0535530383279655,1.2480355018641118,0.3600830322488002,-0.25870359402323423,-0.07851267994174083,0.008209964418884854,2
10,-1.6669043913579515,0.9720024207636392,1.9302559942647985,0.863616947565002,0.33045778111259483,-0.15935208482351415,0.0068577075185756965,0.008877870522359737,1
11,-1.6669043913579515,0.9720024207636392,1.9302559942647985,0.863616947565002,0.33045778111259483,-0.15935208482351415,0.0068577075185756965,0.008877870522359737,1
12,-1.6601401278397112,0.9258080703627413,0.951414800212101,1.047627759792312,0.3728901755470118,-0.20519897743147508,-0.036993433327117756,0.008897201172606145,1
13,-1.6601401278397112,0.9258080703627413,0.951414800212101,1.047627759792312,0.3728901755470118,-0.20519897743147508,-0.036993433327117756,0.008897201172606145,1
14,2.3717466531550215,-1.0866295574051306,-1.1045607699244782,0.7610369026921413,-0.663777354345899,0.40425498225850476,0.13793752101884116,0.8525453193203654,1
15,2.371440744236318,-1.0870951192991425,-1.094164994272701,0.7621478343556409,-0.6424975986183405,0.4234620069099746,-0.0797807778981104,-0.015283049796770885,1
16,2.371440744236318,-1.0870951192991425,-1.094164994272701,0.7621478343556409,-0.6424975986183405,0.4234620069099746,-0.0797807778981104,-0.015283049796770885,1
17,2.371440744236318,-1.0870951192991425,-1.094164994272701,0.7621478343556409,-0.6424975986183405,0.4234620069099746,-0.0797807778981104,-0.015283049796770885,1
18,2.371440744236318,-1.0870951192991425,-1.094164994272701,0.7621478343556409,-0.6424975986183405,0.4234620069099746,-0.0797807778981104,-0.015283049796770885,1
19,2.371440744236318,-1.0870951192991425,-1.094164994272701,0.7621478343556409,-0.6424975986183405,0.4234620069099746,-0.0797807778981104,-0.015283049796770885,1
20,-3.6515970770664534,-0.08827667214103377,-0.0450425581173864,0.9675292520898026,0.4105029718141087,-0.2643684949357127,-0.0751961357861925,0.00868184528917313,2
21,-5.639718017253492,-2.077374076213444,-1.1042008186639432,0.6098600938362007,0.23567748433403626,0.6357903116945368,-0.059518895070177186,0.010797862201223522,2
22,-5.656582553329676,-1.0099727138430123,0.9161824716585214,0.5194091199326748,0.3632509792123716,-0.23184422722402848,-0.02569655655388026,0.008427828105247302,2
23,-5.656582553329676,-1.0099727138430123,0.9161824716585214,0.5194091199326748,0.3632509792123716,-0.23184422722402848,-0.02569655655388026,0.008427828105247302,2
24,-5.6275058745057125,-1.1111791643367404,-1.1464182832474388,0.7949416940446212,-0.7529766740835977,0.40814655894237806,-0.07511698943596955,-0.01669618460470628,2
25,-5.6275058745057125,-1.1111791643367404,-1.1464182832474388,0.7949416940446212,-0.7529766740835977,0.40814655894237806,-0.07511698943596955,-0.01669618460470628,2
26,-4.652980846349731,0.870582203072744,-0.047021377206123274,1.2439362694029892,0.3738929166819574,-0.25678916302728466,-0.07909565349950844,0.008386606269876778,2
27,-5.652650116040661,0.9642859292780663,1.857359043160829,0.7927876927658493,-0.6906357443386737,-0.40414732446384866,-0.0019260013450626901,-0.019204146519233335,2
28,-5.652650116040661,0.9642859292780663,1.857359043160829,0.7927876927658493,-0.6906357443386737,-0.40414732446384866,-0.0019260013450626901,-0.019204146519233335,2
29,-5.652650116040661,0.9642859292780663,1.857359043160829,0.7927876927658493,-0.6906357443386737,-0.40414732446384866,-0.0019260013450626901,-0.019204146519233335,2
30,-5.652650116040661,0.9642859292780663,1.857359043160829,0.7927876927658493,-0.6906357443386737,-0.40414732446384866,-0.0019260013450626901,-0.019204146519233335,2
31,-5.652650116040661,0.9642859292780663,1.857359043160829,0.7927876927658493,-0.6906357443386737,-0.40414732446384866,-0.0019260013450626901,-0.019204146519233335,2
32,-5.652650116040661,0.9642859292780663,1.857359043160829,0.7927876927658493,-0.6906357443386737,-0.40414732446384866,-0.0019260013450626901,-0.019204146519233335,2
33,-5.652650116040661,0.9642859292780663,1.857359043160829,0.7927876927658493,-0.6906357443386737,-0.40414732446384866,-0.0019260013450626901,-0.019204146519233335,2
34,-5.652650116040661,0.9642859292780663,1.857359043160829,0.7927876927658493,-0.6906357443386737,-0.40414732446384866,-0.0019260013450626901,-0.019204146519233335,2
35,-5.652650116040661,0.9642859292780663,1.857359043160829,0.7927876927658493,-0.6906357443386737,-0.40414732446384866,-0.0019260013450626901,-0.019204146519233335,2
36,-5.652650116040661,0.9642859292780663,1.857359043160829,0.7927876927658493,-0.6906357443386737,-0.40414732446384866,-0.0019260013450626901,-0.019204146519233335,2
